LPC Code Structure Analysis Log
Generated: 2025-03-08 06:17:50

File | Line | Snippet
player_craft_shop.c | 184 | ([ ])
player_craft_shop.c | 195 | ([ ])
player_craft_shop.c | 201 | ([ ])
player_craft_shop.c | 207 | ([ ])
player_craft_shop.c | 1200 | ([ ])
player_craft_shop.c | 1338 | ([ ])
player_craft_shop.c | 1339 | ([ ])
player_craft_shop.c | 1345 | ([ ])
player_craft_shop.c | 1347 | ([ ])
player_craft_shop.c | 1553 | ([ ])
player_craft_shop.c | 1673 | ([ ])
commercial.c | 68 | ([ ])
commercial.c | 69 | ([ ])
commercial.c | 635 | ([ ])
commercial.c | 1442 | ([ ])
auction_house.c | 71 | ([ ])
auction_house.c | 105 | ([ ])
pub.c | 69 | ([ ])
pub.c | 70 | ([ ])
player_craft_shop_base.c | 178 | ([ ])
player_craft_shop_base.c | 180 | ([ ])
player_craft_shop_base.c | 191 | ([ ])
player_craft_shop_base.c | 200 | ([ ])
player_craft_shop_base.c | 203 | ([ ])
player_craft_shop_base.c | 210 | ([ ])
player_craft_shop_base.c | 211 | ([ ])
player_craft_shop_base.c | 1128 | ([ ])
player_craft_shop_base.c | 1269 | ([ ])
player_craft_shop_base.c | 1270 | ([ ])
player_craft_shop_base.c | 1276 | ([ ])
player_craft_shop_base.c | 1278 | ([ ])
player_craft_shop_base.c | 1300 | ([ ])
player_craft_shop_base.c | 1507 | ([ ])
player_craft_shop_base.c | 1763 | ([ ])
player_craft_shop_base.c | 1764 | ([ ])
player_craft_shop_base.c | 1846 | ([ ])
player_craft_shop_base.c | 1847 | ([ ])
player_craft_shop_base.c | 1863 | ([ ])
player_craft_shop_base.c | 1868 | ([ ])
player_craft_shop_base.c | 1886 | ([ ])
player_craft_shop_base.c | 1887 | ([ ])
store_close.c | 207 | ([ "keeper ob" : _keeper_ob ])
mgr_office.c | 319 | ([])
office.c | 157 | ([])
office.c | 158 | ([])
office.c | 159 | ([])
office.c | 183 | ([])
office.c | 184 | ([])
office.c | 185 | (["profit":0,"bonus":0])
office.c | 265 | ([ "name": type, time, ({ for }), ({ against }), ({ abstain }), ])
office.c | 272 | ([])
office.c | 280 | ([ person:({ reason, banner, time }) ])
office.c | 283 | ([])
office.c | 503 | ([ employee:({ points, time, bank, pay, inactive, nobonus, nopromote }) ])
office.c | 506 | ([])
office.c | 523 | ([])
office.c | 837 | ([path:EMP_MAP])
storeroom.c | 92 | ([])
storeroom.c | 428 | ([plural:({1,0})])
storeroom.c | 821 | ([item:({1,0})])
shopkeeper.c | 143 | ([])
shopkeeper.c | 144 | ([])
applications.c | 21 | ([ player:APP_MAP ])
applications.c | 22 | ([ player:APP_MAP ])
applications.c | 42 | ([applicant:0])
applications.c | 43 | ([applicant:0])
admin.c | 360 | ([])
admin.c | 374 | ([])
admin.c | 388 | ([])
admin.c | 402 | ([])
logging.c | 113 | ([employee:({({}),({}),})])
logging.c | 114 | ([employee:({({}),({}),})])
logging.c | 121 | ([employee:0])
logging.c | 122 | ([ employee:0 ])
policies.c | 17 | ([policy:({"",0})])
policies.c | 55 | ([ name:POLICY_MAP ])
policies.c | 56 | ([ name:POLICY_MAP ])
personnel.c | 16 | ([player:EMP_MAP])
personnel.c | 490 | ([employee:0])
personnel.c | 491 | ([employee:0])
baddies.c | 30 | ([word:BAD_MAP])
baddies.c | 31 | ([word:BAD_MAP])
council_cases.c | 20 | ([ ])
council_citizenship.c | 76 | ([ ])
council_citizenship.c | 77 | ([ ])
council_citizenship.c | 78 | ([ ])
council_citizenship.c | 79 | ([ ])
council_citizenship.c | 167 | ([ ])
council_citizenship.c | 236 | ([ ])
council_citizenship.c | 306 | ([ ])
newspaper_subscription.c | 52 | ([ ])
newspaper_subscription.c | 334 | ([ ])
auction_room.c | 122 | ([ ])
auction_room.c | 122 | ([ "name": amount ])
auction_room.c | 137 | ([ ])
auction_room.c | 137 | ([ /std/object#123: 0001 ])
auction_room.c | 314 | ([ ])
auction_room.c | 441 | ([ new_case: temp ])
auction_room.c | 691 | ([ ])
auction_room.c | 883 | ([ ])
rooftop.c | 174 | ([ ])
rooftop.c | 176 | ([ ])
rooftop.c | 177 | ([ ])
basic_room.c | 89 | ([ ])
stable.c | 34 | ([ ])
stable.c | 35 | ([ ])
basic_room_new.c | 87 | ([ ])
multiroom_situation_changer.c | 434 | ([ ])
item.c | 64 | ([ ])
item.c | 67 | ([ ])
item.c | 68 | ([ ])
item.c | 69 | ([ ])
item.c | 71 | ([ ])
item.c | 72 | ([ "smell" : 0, "taste" : 0, "read" : 0 ])
item.c | 308 | ([ ])
situation_changer.c | 62 | ([ ])
situation_changer.c | 228 | ([ label : sit ])
situation_changer.c | 229 | ([ ])
situation_changer.c | 232 | ([ label : sit ])
situation_changer.c | 799 | ([ ])
situation_changer.c | 804 | ([ ])
water.c | 79 | ([ ])
water.c | 79 | ([ ])
water.c | 79 | ([ ])
water.c | 80 | ([ ])
fixed_shadow.c | 29 | ([ ])
voting_room.c | 77 | ([ ])
voting_room.c | 78 | ([ ])
voting_room.c | 112 | ([ ])
voting_room.c | 122 | ([ ])
voting_room.c | 139 | ([ ])
voting_room.c | 149 | ([ ])
voting_room.c | 211 | ([ ])
voting_room.c | 212 | ([ ])
voting_room.c | 526 | ([ ])
voting_room.c | 531 | ([ ])
honours.c | 30 | ([ ])
honours.c | 127 | ([ ])
player_housing.c | 111 | ([ ])
player_housing.c | 112 | ([ ])
player_housing.c | 292 | ([ ])
player_housing.c | 751 | ([ ])
player_housing.c | 783 | ([ ])
bath_house.c | 28 | ([ ])
terrain_map_room.c | 19 | ([ ])
terrain_map_room.c | 398 | (["direc":direc, "range":range, "items":items])
room_save.c | 58 | ([ ])
room_save.c | 206 | ([ ])
room_save.c | 309 | ([ ])
p_library.c | 48 | ([ librarybook id : class _book ])
p_library.c | 49 | ([ playername     : class _account ])
p_library.c | 50 | ([ playername     : int fine ])
p_library.c | 51 | ([ playername     : int access ])
p_library.c | 53 | ([ "title" : ({ library id }) ])
p_library.c | 54 | ([ "author" : ({ library id }) ])
p_library.c | 156 | ([ ])
p_library.c | 157 | ([ ])
p_library.c | 167 | ([ ])
p_library.c | 168 | ([ ])
p_library.c | 169 | ([ ])
p_library.c | 170 | ([ ])
p_library.c | 1237 | ([ ])
p_library.c | 1252 | ([ ])
p_library.c | 1384 | ([ book id : due back ])
p_library.c | 1388 | ([ ])
p_library.c | 1391 | ([ ])
p_library.c | 1410 | ([ ])
newspaper_office.c | 102 | ([ ])
newspaper_office.c | 104 | ([ ])
newspaper_office.c | 106 | ([ ])
newspaper_office.c | 1357 | ([ ])
placement.c | 147 | ([ ])
placement.c | 160 | ([ ])
placement.c | 503 | ([ "" : "" ])
placement.c | 1016 | ([ ])
guild.c | 29 | ([ ])
guild.c | 30 | ([ ])
guild.c | 793 | ([ ])
guild.c | 837 | ([ ])
guild.c | 842 | ([ ])
milestone.c | 40 | ([ ])
milestone.c | 41 | ([ ])
milestone.c | 67 | ([ ])
milestone.c | 233 | ([<direc>:<mess>])
milestone.c | 240 | ([<direc>:<mess>])
iroom.c | 60 | ([ ])
iroom.c | 217 | ([<direc>:<mess>])
iroom.c | 224 | ([<direc>:<mess>])
aroom.c | 32 | ([ ])
aroom.c | 77 | ([<direc>:<mess>])
feature_base.c | 198 | ([ ])
terrain_room.c | 47 | ([ ])
terrain_room.c | 48 | ([ ])
terrain_room.c | 83 | ([ ])
region_line.c | 64 | ([ ])
region_poly.c | 77 | ([ ])
handler_base.c | 114 | ([ ])
handler_base.c | 115 | ([ ])
handler_base.c | 116 | ([ ])
handler_base.c | 117 | ([ ])
handler_base.c | 118 | ([ ])
handler_base.c | 119 | ([ ])
handler_base.c | 120 | ([ ])
handler_base.c | 121 | ([ ])
handler_base.c | 122 | ([ ])
handler_base.c | 123 | ([ ])
handler_base.c | 125 | ([ ])
handler_base.c | 384 | ([ ])
handler_base.c | 685 | ([ ])
handler_base.c | 686 | ([ ])
handler_base.c | 749 | ([ ])
handler_base.c | 2042 | ([ ])
handler_base.c | 2099 | ([ ])
handler_base.c | 2100 | ([ ])
handler_base.c | 2290 | ([ ])
handler_base.c | 2379 | ([ ])
handler_base.c | 2380 | ([ ])
handler_base.c | 2488 | ([ ])
handler_base.c | 2716 | ([ ])
factory_base.c | 19 | ([ ])
region_rect.c | 87 | ([ ])
region_rect.c | 90 | ([ direc : to_int(min_distance) ])
testhandler.c | 21 | ([ ])
testhandler.c | 22 | ([ ])
testhandler.c | 23 | ([ ])
testhandler.c | 40 | ([ ])
testhandler.c | 62 | ([ ])
testhandler.c | 253 | ([ ])
handler.c | 21 | ([ ])
handler.c | 22 | ([ ])
handler.c | 23 | ([ ])
handler.c | 40 | ([ ])
handler.c | 62 | ([ ])
handler.c | 253 | ([ ])
club_room_controller.c | 31 | ([ ])
club_room_controller.c | 32 | ([ ])
club_room_controller.c | 33 | ([ ])
area.c | 47 | ([ ])
area.c | 48 | ([ ])
topography.c | 53 | ([ ])
interroom.c | 86 | ([ ])
fine.c | 29 | ([ ])
commercial.c | 469 | ([ ])
commercial.c | 478 | ([ ])
clock.c | 112 | ([ ])
curtains.c | 29 | (["hanging" : "hangs" ])
surface.c | 357 | ([ ])
poker.c | 86 | ([ ])
poker.c | 1610 | ([ ])
poker.c | 1754 | ([ ])
bank_franchise.c | 236 | ([ ])
bank_franchise.c | 240 | ([ "branch" : ret ])
vessel.c | 100 | ([ ])
vessel.c | 109 | ([ ])
storage.c | 174 | ([ ])
storage.c | 367 | ([ ])
furniture.c | 159 | ([ ])
basic.c | 97 | ([ ])
basic.c | 106 | ([ ])
document_handler.c | 35 | ([ ])
document_handler.c | 347 | ([ ])
multiplayer_base.c | 31 | ([ ])
ken_curse.c | 59 | ([ ])
ngood_fighter.c | 62 | ([ ])
good_fighter.c | 62 | ([ ])
death_shadow.c | 157 | ([ ])
marry_shadow.c | 43 | ([ MARRYPROP : 1, ])
water.c | 237 | ([ ])
water.c | 242 | ([ dir : f ])
special_attack.c | 52 | ([ ])
special_attack.c | 60 | ([ ])
special_attack.c | 65 | ([ ])
bob.c | 31 | ([ ])
talker_response.c | 63 | ([ ])
talker.c | 184 | ([ ])
talker.c | 421 | ([ ])
talker.c | 432 | ([ ])
label.c | 80 | ([ ])
label.c | 121 | ([ ])
burial.c | 26 | ([ ])
burial.c | 181 | ([ "stuff" : _stuff ])
stat_adjustment.c | 38 | ([ "str" : 1, "dex" : -1 ])
stat_adjustment.c | 80 | ([ ])
stat_adjustment.c | 98 | ([ ])
stat_adjustment.c | 145 | ([ ])
stat_adjustment.c | 191 | ([ ])
goals_inherit.c | 38 | ([ ])
goals_inherit.c | 39 | ([ ])
surface_decorator.c | 27 | ([ ])
surface_decorator.c | 353 | ([ ])
test_npc.c | 16 | ([ ])
base.c | 22 | ([ ])
base.c | 108 | ([ ])
base.c | 116 | ([ ])
base.c | 17 | ([ ])
base_master.c | 103 | ([ ])
base_master.c | 104 | ([ ])
base_master.c | 106 | ([ ])
base_master.c | 107 | ([ ])
base_master.c | 115 | ([ ])
base_master.c | 119 | ([ ])
base_master.c | 135 | ([ euid : mask ])
base_master.c | 386 | ([ ])
error_tracker_master.c | 56 | ([ ])
error_tracker_master.c | 203 | ([ "domains" : domain ])
error_tracker_master.c | 280 | ([ ])
error_tracker_master.c | 420 | ([ ])
error_tracker_master.c | 422 | ([ ])
error_tracker_master.c | 434 | ([ ])
error_tracker_master.c | 502 | ([ ])
skills.c | 53 | ([ ])
skills.c | 54 | ([ ])
skills.c | 55 | ([ ])
skills.c | 56 | ([ ])
skills.c | 58 | ([ "time" : time() ])
skills.c | 120 | ([ ])
skills.c | 127 | ([ ])
skills.c | 151 | ([ ])
skills.c | 186 | ([ ])
skills.c | 221 | ([ ])
skills.c | 254 | ([ "time" : time() ])
skills.c | 418 | ([ ])
health.c | 34 | ([ ])
health.c | 35 | ([ ])
combat.c | 60 | ([ ])
combat.c | 61 | ([ ])
combat.c | 2949 | ([ ])
combat.c | 2950 | ([ ])
living.eff_shad.c | 119 | ([ ])
living.eff_shad.c | 212 | ([ ])
living.eff_shad.c | 659 | ([ ])
living.eff_shad.c | 680 | ([ ])
living.eff_shad.c | 690 | ([ ])
living.eff_shad.c | 1488 | ([ ])
living.c | 117 | ([ ])
living.c | 210 | ([ ])
living.c | 654 | ([ ])
living.c | 675 | ([ ])
living.c | 685 | ([ ])
living.c | 1483 | ([ ])
respond_cmd.c | 23 | ([ ])
respond_cmd.c | 91 | ([ ])
spells.c | 38 | ([ ])
spells.c | 49 | ([ ])
spells.c | 66 | ([ ])
spells.c | 76 | ([])
spells.c | 78 | ([ lower_case( $1 ) : $2 ])
spells.c | 94 | ([ ])
spells.c | 100 | ([ ])
spells.c | 150 | ([ ])
armour.c | 234 | ([ ])
living.no_eff_shad.c | 117 | ([ ])
living.no_eff_shad.c | 210 | ([ ])
living.no_eff_shad.c | 654 | ([ ])
living.no_eff_shad.c | 675 | ([ ])
living.no_eff_shad.c | 685 | ([ ])
living.no_eff_shad.c | 1483 | ([ ])
crafts.c | 28 | ([ ])
crafts.c | 44 | ([])
crafts.c | 46 | ([ lower_case( $1 ) : $2 ])
crafts.c | 91 | ([ ])
base.c | 322 | ([ ])
mysql.c | 98 | ([ ])
out_auth.c | 28 | ([])
nhttp.c | 125 | ([])
nhttp.c | 126 | ([])
nhttp.c | 144 | ([])
nhttp.c | 294 | ([ ])
nhttp.c | 295 | ([ ])
nhttp.c | 296 | ([ ])
nhttp.c | 1001 | ([ ])
nhttp.c | 1003 | ([ ])
nhttp.c | 1005 | ([ ])
nhttp.c | 1140 | ([ ])
nhttp.c | 1511 | ([ ])
nhttp.c | 1568 | ([ ])
nhttp.c | 1920 | ([ ])
nhttp.c | 1922 | ([ ])
pop3.c | 26 | ([])
pop3.c | 31 | ([ ])
pop3.c | 111 | ([ ])
pop3.c | 445 | ([ ])
imap4.c | 31 | ([])
imap4.c | 36 | ([ ])
imap4.c | 115 | ([ ])
imap4.c | 310 | ([ ])
http.c | 123 | ([])
http.c | 130 | ([])
http.c | 131 | ([])
http.c | 149 | ([])
http.c | 299 | ([ ])
http.c | 300 | ([ ])
http.c | 301 | ([ ])
http.c | 1032 | ([ ])
http.c | 1034 | ([ ])
http.c | 1036 | ([ ])
http.c | 1172 | ([ ])
http.c | 1581 | ([ ])
http.c | 1639 | ([ ])
http.c | 2014 | ([ ])
http.c | 2016 | ([ ])
board_thingy.c | 25 | ([ ])
client.c | 33 | ([])
server.c | 30 | ([])
dict.c | 56 | ([ ])
dict.c | 84 | ([ ])
http.c | 23 | ([ ])
http.c | 24 | ([ ])
oob_client.c | 21 | ([])
mudlist.c | 36 | ([])
mudlist.c | 55 | ([ mud : info ])
mudlist.c | 63 | ([ ])
intermud.c | 35 | ([])
intermud.c | 40 | ([])
intermud.c | 42 | ([])
oob_server.c | 28 | ([])
auth.c | 8 | ([])
finger.c | 10 | ([ ])
monster.c | 94 | ([ ])
monster.c | 1887 | ([ ])
monster.c | 2493 | ([ ])
ring.c | 104 | ([ ])
salve.c | 7 | ([])
salve.c | 30 | ([ ])
salve.c | 115 | ([ ])
shield.c | 93 | ([ ])
surf_save.c | 30 | ([ ])
surf_save.c | 48 | ([ ])
mineral.c | 308 | ([ ])
baggage.c | 282 | ([ ])
scabbard.c | 182 | ([ ])
shovel.c | 113 | ([ ])
staff.c | 92 | ([ ])
wand.c | 133 | ([ ])
clothing_transport.c | 114 | ([ ])
vessel.c | 1610 | ([ ])
container.c | 1685 | ([ ])
package.c | 32 | ([ ])
fence.c | 38 | ([ ])
fence.c | 393 | ([ ob->query_value() : offer ])
armour.c | 158 | ([ ])
armour.c | 192 | ([ ])
cont_save.c | 40 | ([ ])
cont_save.c | 101 | ([ ])
bottle.c | 108 | ([ ])
food.c | 99 | ([ ])
food.c | 100 | ([ ])
food.c | 116 | ([ ])
food.c | 878 | ([ ])
food.c | 924 | ([ ])
food.c | 990 | ([ ])
food.c | 991 | ([ ])
food.c | 1039 | ([ ])
food.c | 1861 | ([ ])
food.c | 1868 | ([ ])
clothing.c | 82 | ([ ])
clothing.c | 373 | ([ ])
.generic_liquid.ob_virtual_.c | 17 | ([ "drop": ({ 1, "drops" }),              "teaspoon": ({ 20, "teaspoons" }),              "tablespoon": ({ 60, "tablespoons" }),              "ounce": ({ 120, "ounces" }),              "cup": ({ 960, "cups" }),              "pint": ({ 2400, "pints" }),                          "quart": ({ 4800, "quarts" }),                          "gallon": ({ 19200, "gallons" }) ])
team.c | 52 | ([ ])
team.c | 53 | ([ ])
garbage.c | 11 | ([])
garbage.c | 340 | ([])
colour.c | 41 | ([ word : ({ fine, crude, xp_thresh, sp_thresh }) ])
bank_handler.c | 45 | ([ ])
bank_handler.c | 58 | ([ ])
refresh.c | 69 | ([ ])
refresh.c | 72 | ([ ])
refresh.c | 181 | ([ ob : func ])
refresh.c | 222 | ([ ob : func ])
clothing_handler.c | 30 | ([ ])
clothing_handler.c | 31 | ([ ])
clothing_handler.c | 32 | ([ ])
hist_handler.c | 32 | ([])
hist_handler.c | 182 | ([])
newspaper.c | 44 | ([ ])
newspaper.c | 45 | ([ ])
newspaper.c | 46 | ([ ])
newspaper.c | 47 | ([ ])
newspaper.c | 51 | ([ ])
map.c | 31 | ([ ])
map.c | 32 | ([ ])
map.c | 33 | ([ ])
map.c | 35 | ([ ])
map.c | 36 | ([ ])
map.c | 41 | ([ ])
map.c | 43 | ([ ])
map.c | 44 | ([ ])
map.c | 51 | ([])
map.c | 122 | ([ ])
map.c | 123 | ([ ])
map.c | 124 | ([ ])
map.c | 126 | ([ ])
map.c | 127 | ([ ])
map.c | 130 | ([ ])
map.c | 131 | ([ ])
map.c | 376 | ([])
map.c | 838 | ([ ])
map.c | 843 | ([ ])
map.c | 966 | ([ ])
map.c | 1004 | ([ ])
map.c | 1041 | ([ ])
map.c | 1072 | ([ ])
map.c | 1106 | ([ ])
map.c | 1144 | ([ ])
map.c | 1178 | ([ ])
map.c | 1210 | ([ ])
map.c | 1238 | ([ ])
mailer.c | 441 | ([ ])
parcel.c | 45 | ([ ])
parcel.c | 48 | ([ ])
parcel.c | 118 | ([ ])
board_handler.c | 85 | ([ ])
board_handler.c | 86 | ([ ])
board_handler.c | 87 | ([ ])
board_handler.c | 88 | ([ ])
board_handler.c | 90 | ([ ])
board_handler.c | 91 | ([ ])
board_handler.c | 92 | ([ ])
board_handler.c | 93 | ([ ])
board_handler.c | 143 | ([ ])
board_handler.c | 234 | ([ ])
board_handler.c | 319 | ([ ])
board_handler.c | 499 | ([ ])
board_handler.c | 560 | ([ ])
board_handler.c | 1262 | ([ ])
board_handler.c | 1272 | ([ ])
board_handler.c | 1353 | ([ ])
gathering.c | 66 | ([ ])
key_handler.c | 32 | ([ ])
key_handler.c | 33 | ([ ])
artifact_handler.c | 29 | ([ ])
housing.c | 64 | ([ ])
housing.c | 65 | ([ ])
housing.c | 66 | ([ ])
housing.c | 70 | ([ ])
housing.c | 73 | ([ ])
housing.c | 131 | ([ ])
housing.c | 160 | ([ ])
housing.c | 659 | ([ ])
livings.c | 8 | ([])
livings.c | 9 | ([])
reaction.c | 100 | ([ ])
reaction.c | 121 | ([key: strength])
reaction.c | 129 | ([key: strength])
reaction.c | 462 | ([ ])
money_handler.c | 37 | ([ ])
money_handler.c | 44 | ([ ])
money_handler.c | 45 | ([ ])
money_handler.c | 50 | ([ ])
money_handler.c | 53 | ([ ])
money_handler.c | 56 | ([ ])
money_handler.c | 1534 | ([])
state_change.c | 44 | ([ ])
title_handler.c | 25 | ([ ])
title_handler.c | 26 | ([ ])
group_handler.c | 67 | ([ ])
group_handler.c | 298 | ([ name : new( class group ) ])
map_helper.c | 10 | ([ ])
map_helper.c | 10 | ([ ])
map_helper.c | 10 | ([ ])
map_helper.c | 12 | ([ ])
map_helper.c | 12 | ([ ])
map_helper.c | 16 | ([ ])
map_helper.c | 16 | ([ ])
map_helper.c | 77 | ([ ])
map_helper.c | 78 | ([ ])
map_helper.c | 79 | ([ ])
map_helper.c | 81 | ([ ])
map_helper.c | 82 | ([ ])
map_helper.c | 85 | ([ ])
map_helper.c | 86 | ([ ])
map_helper.c | 99 | ([ ])
map_helper.c | 100 | ([ ])
map_helper.c | 101 | ([ ])
map_helper.c | 103 | ([ ])
map_helper.c | 104 | ([ ])
map_helper.c | 107 | ([ ])
map_helper.c | 108 | ([ ])
map_helper.c | 140 | ([ ])
map_helper.c | 166 | ([ ])
map_helper.c | 192 | ([ ])
map_helper.c | 206 | ([])
map_helper.c | 219 | ([ ])
map_helper.c | 235 | ([ ])
map_helper.c | 248 | ([ ])
map_helper.c | 262 | ([ ])
map_helper.c | 275 | ([ ])
map_helper.c | 288 | ([ ])
map_helper.c | 301 | ([ ])
map_helper.c | 317 | ([ ])
map_helper.c | 323 | ([ ])
map_helper.c | 328 | ([ ])
map_helper.c | 333 | ([ ])
map_helper.c | 339 | ([ ])
map_helper.c | 346 | ([ ])
map_helper.c | 351 | ([ ])
bounty.c | 37 | ([ ])
bounty.c | 38 | ([ ])
bounty.c | 105 | ([ ])
bounty.c | 106 | ([ ])
property_tracker.c | 45 | ([ ])
wander_handler.c | 37 | ([])
wander_handler.c | 39 | ([])
clusters.c | 22 | ([ ])
clusters.c | 24 | ([ ])
clusters.c | 325 | ([])
clusters.c | 326 | ([])
clusters.c | 403 | ([])
clusters.c | 464 | ([])
clusters.c | 464 | ([])
clusters.c | 664 | ([])
armoury.c | 85 | ([ ])
armoury.c | 86 | ([ ])
armoury.c | 88 | ([ ])
armoury.c | 117 | ([ ])
armoury.c | 158 | ([ ])
playerinfo.c | 134 | ([ "replace" : (60*60*24*30) ])
playerinfo.c | 140 | ([ "playername1":n, "playername2":n ... ])
playerinfo.c | 153 | ([ ])
playerinfo.c | 237 | ([ ])
playerinfo.c | 239 | ([ ])
playerinfo.c | 765 | ([ ])
playerinfo.c | 771 | ([ ])
playerinfo.c | 1108 | ([ ])
playerinfo.c | 1121 | ([ ])
playerinfo.c | 1197 | ([ ])
playerinfo.c | 1212 | ([ ])
playerinfo.c | 1237 | ([ ])
playerinfo.c | 1259 | ([ ])
playerinfo.c | 1585 | ([ ])
top_ten_handler.c | 16 | ([ guild: ({ ({ name, rating, level, age }), ... }), ... ])
top_ten_handler.c | 84 | ([ ])
top_ten_handler.c | 85 | ([ ])
top_ten_handler.c | 86 | ([ ])
top_ten_handler.c | 87 | ([ ])
top_ten_handler.c | 88 | ([ ])
top_ten_handler.c | 96 | ([ ])
top_ten_handler.c | 99 | ([ ])
top_ten_handler.c | 464 | ([ ])
top_ten_handler.c | 468 | ([ ])
change_skills.c | 430 | ([ ])
news_handler.c | 24 | ([ ])
script_processor.c | 18 | ([ ])
soul_compiler.c | 142 | ([ ])
soul_compiler.c | 226 | ([ ])
soul_compiler.c | 410 | ([ ])
library.c | 45 | ([ ])
library.c | 55 | ([ ])
library.c | 347 | ([ ])
library.c | 384 | ([ ])
library.c | 470 | ([ ])
playtesters.c | 110 | ([])
playtesters.c | 111 | ([])
playtesters.c | 112 | ([])
playtesters.c | 113 | ([])
playtesters.c | 114 | ([])
playtesters.c | 115 | ([])
playtesters.c | 116 | ([ ])
playtesters.c | 132 | ([ ])
playtesters.c | 133 | ([ ])
playtesters.c | 134 | ([ ])
playtesters.c | 135 | ([ ])
playtesters.c | 136 | ([ ])
playtesters.c | 137 | ([ ])
playtesters.c | 138 | ([ ])
playtesters.c | 139 | ([ ])
playtesters.c | 302 | ([ ])
playtesters.c | 686 | ([])
playtesters.c | 819 | ([ ])
playtesters.c | 867 | ([ ])
login_handler.c | 122 | ([ ])
login_handler.c | 123 | ([ ])
login_handler.c | 135 | ([ ])
login_handler.c | 136 | ([ ])
login_handler.c | 961 | ([ ])
login_handler.c | 974 | ([ ])
login_handler.c | 979 | ([ ])
login_handler.c | 992 | ([ ])
login_handler.c | 1028 | ([ ])
player_handler.c | 94 | ([ ])
player_handler.c | 315 | ([ ])
player_handler.c | 316 | ([ ])
player_handler.c | 317 | ([ ])
player_handler.c | 318 | ([ ])
applications_handler.c | 44 | ([ ])
applications_handler.c | 140 | ([ ])
weather.c | 154 | ([ ])
weather.c | 159 | ([ ])
weather.c | 161 | ([ ])
weather.c | 1424 | ([ ])
weather.c | 1425 | ([ ])
weather.c | 1446 | ([ ])
weather.c | 1631 | ([ "rooms" : _rooms ])
