LPC Code Structure Analysis Log
Generated: 2025-03-08 06:17:50

File | Line | Snippet
cre_book2.c | 171 | "currently displayed when you enter or leave a room, either by walking or "
cre_book2.c | 172 | "by using %^CYAN%^goto%^RESET%^ to teleport there.\n"
cre_book2.c | 173 | "The exit/entry fields can be changed with:\n"
cre_book2.c | 174 | "%^CYAN%^call setmin(\"
cre_book2.c | 174 | ") me%^RESET%^ and \n"
cre_book2.c | 175 | "%^CYAN%^call setmout(\"
cre_book2.c | 175 | ") me%^RESET%^.\n"
cre_book2.c | 176 | "These will change the message given when you walk into a room.\n"
cre_book2.c | 177 | "To change the teleport messages, use:\n"
cre_book2.c | 178 | "%^CYAN%^call setmmin(\"
cre_book2.c | 178 | ") me%^RESET%^ and \n"
cre_book2.c | 179 | "%^CYAN%^call setmmout(\"
cre_book2.c | 179 | ") me%^RESET%^.\n"
cre_book2.c | 180 | "You can also change your description with:\n"
cre_book2.c | 181 | "%^CYAN%^call set_long(\"
cre_book2.c | 181 | ") me%^RESET%^.\n"
cre_book2.c | 182 | "common"
departures.c | 23 | "/std/room/basic_room"
departures.c | 30 | "Discworld departure lounge"
departures.c | 31 | "This is a small room seemingly attached to the underside of the "
departures.c | 32 | "disc.  Clear walls all around give you a truly mind-twisting "
departures.c | 33 | "view of Great A'Tuin and the accompanying elephants.  Lined "
departures.c | 34 | "up next to little doorways are an assortment of demonic "
departures.c | 35 | "creatures about to set off to other realities all over "
departures.c | 36 | "the universe.  You will shortly be getting on one to return "
departures.c | 37 | "to your normal reality.\n"
departures.c | 38 | "disc"
departures.c | 38 | "You can see the underside of the disc.  It seems to "
departures.c | 39 | "be made of ... well ... something black and smushy.\n"
departures.c | 40 | "great a'tuin"
departures.c | 40 | "A big turtle.  Like real big.\n"
departures.c | 41 | "elephant"
departures.c | 41 | "Like an elephant only bigger.\n"
departures.c | 42 | "door"
departures.c | 42 | "doorway"
departures.c | 42 | "Little round hatches from which "
departures.c | 43 | "assorted demonic creatures launch themselves out on journeys "
departures.c | 44 | "to other worlds.\n"
departures.c | 45 | "other world"
departures.c | 45 | "They are a bit too far away to see.\n"
departures.c | 46 | "reality"
departures.c | 46 | "But who is to say what is real anyway?\n"
departures.c | 47 | "creature"
departures.c | 47 | "demonic creature"
departures.c | 48 | "Well, there is a large bird with glowing "
departures.c | 49 | "red feet, a 6 foot tall spider with ivy growing up its legs, "
departures.c | 50 | "a chimera and other assorted sillinesses.\n"
departures.c | 54 | "no teleport"
departures.c | 69 | "quit"
departures.c | 70 | "quit2"
departures.c | 71 | "save"
departures.c | 72 | "godmother"
departures.c | 73 | "su"
departures.c | 74 | "Fat chance, bozo.\n"
departures.c | 86 | "%^CYAN%^Greco says: You shouldn't be in here.%^RESET%^\n"
departures.c | 87 | "Greco throws you back to the Mended Drum.\n"
departures.c | 93 | "/global/player"
departures.c | 94 | "/global/creator"
departures.c | 95 | "/global/lord"
departures.c | 96 | "destroy_thing"
departures.c | 110 | "/room/rubbish"
transport_start.c | 7 | "/std/room/basic_room"
transport_start.c | 8 | "/std/basic/virtual_quit_control"
transport_start.c | 10 | "transport start"
transport_start.c | 13 | "A room with bunches of horses and camels milling around in "
transport_start.c | 14 | "chunks.  You think you have never seen quite so many "
transport_start.c | 15 | "transport animals ever before.\n"
transport_start.c | 16 | "transport start"
transport_start.c | 22 | "goldenthread"
transport_start.c | 22 | "adding property with player %O and place "
transport_start.c | 23 | "%O with environment %O\n"
transport_start.c | 35 | "goldenthread"
transport_start.c | 35 | "location: %s\n"
transport_start.c | 40 | "goldenthread"
transport_start.c | 40 | "final location: %s\n"
void.c | 2 | "/std/room/basic_room"
void.c | 7 | "convention in the void"
void.c | 8 | "determinate"
void.c | 8 | "the "
void.c | 9 | "no teleport"
void.c | 11 | "This is where you come when you fall out a room and have "
void.c | 12 | "nowhere to go.  You are inside a large igloo.  Penguin "
void.c | 13 | "waiters (in tuxedos of course) are serving drinks to the "
void.c | 14 | "assembled crowd.  A large wombat sits at the end of a "
void.c | 15 | "banquet table, his head resting peacefully in a bowl of "
void.c | 16 | "soup.\n"
void.c | 17 | "igloo"
void.c | 17 | "The igloo is nice and warm despite the icy decor."
void.c | 18 | "penguin waiter"
void.c | 18 | "penguin"
void.c | 19 | "The penguins are all rather formally dressed."
void.c | 20 | "drink"
void.c | 20 | "The drinks come in a variety of colours and smells."
void.c | 21 | "crowd"
void.c | 21 | "The crowd consists mostly of iguanas."
void.c | 22 | "bowl"
void.c | 22 | "The bowl holds the soup.  It is green and hums."
void.c | 23 | "soup"
void.c | 23 | "The soup is pink and comfortable-looking."
void.c | 24 | "wombat"
void.c | 24 | "Perhaps you should tell the wombat to use a spoon."
void.c | 27 | "out"
void.c | 27 | "road"
void.c | 32 | "/obj/misc/button"
void.c | 38 | "get"
void.c | 39 | "drag"
void.c | 40 | "palm"
void.c | 41 | "slip"
void.c | 42 | "drop"
void.c | 43 | "bury"
void.c | 44 | "decompose"
void.c | 45 | "ensumpf"
void.c | 46 | "envalise"
void.c | 47 | "pyroscipate"
void.c | 48 | "shroud"
void.c | 49 | "ventisepelate"
void.c | 50 | "I don't think so.\n"
broken.c | 11 | "/std/room/basic_room"
broken.c | 34 | "/obj/misc/button"
broken.c | 50 | "after_reset"
broken.c | 55 | "Graveyard"
broken.c | 56 | "This room is full of broken bits and pieces of objects which "
broken.c | 57 | "decided not to work or behave properly.\n"
vault.c | 1 | "/std/room/basic_room"
vault.c | 5 | "presto"
vault.c | 13 | "vault room"
vault.c | 14 | "This is the vault for money.\n"
vault.c | 20 | "scry"
vault.c | 21 | "empty space."
vault.c | 31 | "/room/rubbish"
vault.c | 36 | "list too large... throwing away %O\n"
vault.c | 44 | "Saving %O\n"
vault.c | 48 | "MONEY_RECYCLE"
vault.c | 48 | "Same object (%O) added twice, this "
vault.c | 49 | "time by %O. Call stack is %O, %O.  CMD == %s\n"
vault.c | 63 | "dropped"
vault.c | 67 | "MONEY_RECYCLE"
vault.c | 67 | "Could not move %O from %O (%s) to here\n"
vault.c | 72 | "list is now %O\n"
vault.c | 87 | "Re-using %O\n"
vault.c | 95 | "MONEY_RECYCLE"
vault.c | 95 | "Found NULL entry in object list\n"
vault.c | 99 | "list is now %O\n"
vault.c | 113 | "list"
vault.c | 114 | "reused"
rubbish.c | 1 | "/std/room/basic_room"
rubbish.c | 7 | "rubbish room"
rubbish.c | 8 | "This is the rubbish room.  Anything coming in here will be "
rubbish.c | 9 | "destroyed five seconds later.\n"
rubbish.c | 17 | "scry"
rubbish.c | 18 | "empty space."
rubbish.c | 63 | "destroyed"
virtual.c | 1 | "/std/room/basic_room"
virtual.c | 11 | "/room/rubbish"
virtual.c | 16 | "scry"
virtual.c | 21 | "This is where NPCs hide from players."
virtual.c | 26 | "Go away!"
jail.c | 3 | "/std/room/basic_room"
jail.c | 5 | "quit"
jail.c | 5 | "quit2"
jail.c | 5 | "save"
jail.c | 5 | "su"
jail.c | 5 | "godmother"
jail.c | 5 | "tell"
jail.c | 5 | "t"
jail.c | 5 | "shout"
jail.c | 5 | "remote"
jail.c | 5 | "newbie"
jail.c | 5 | "gs"
jail.c | 5 | "group say"
jail.c | 10 | "jail"
jail.c | 11 | "determinate"
jail.c | 11 | "the "
jail.c | 12 | "no teleport"
jail.c | 13 | "no godmother"
jail.c | 15 | "This is where you are put when you've been a naughty boy (or "
jail.c | 16 | "girl).  It's a very boring place with nothing to do.\n"
jail.c | 35 | " "
jail.c | 37 | "I don't think so.\n"
air.c | 7 | "/d/guilds/witches/items/broomstick"
air.c | 8 | "/d/guilds/witches/chars/granny_weatherwax"
air.c | 10 | "/std/outside"
air.c | 16 | "l"
air.c | 16 | "look"
air.c | 16 | "glance"
air.c | 16 | "eat"
air.c | 16 | "drink"
air.c | 17 | "taste"
air.c | 17 | "t"
air.c | 17 | "tell"
air.c | 17 | "say"
air.c | 17 | "lsay"
air.c | 17 | "shout"
air.c | 17 | "emote"
air.c | 17 | "hedgehog"
air.c | 18 | "i"
air.c | 18 | "inventory"
air.c | 18 | "sing"
air.c | 18 | "croon"
air.c | 22 | "high above the Disc"
air.c | 23 | "determinate"
air.c | 23 | ""
air.c | 24 | "You are high above the Disc, flying through the "
air.c | 25 | "air.\n"
air.c | 26 | "You are high above the Disc, flying through the "
air.c | 27 | "night sky.\n"
air.c | 28 | "down"
air.c | 28 | "disc"
air.c | 28 | "The Disc spreads out below "
air.c | 29 | "you, much too far away to make out anything distinctly."
air.c | 47 | " "
air.c | 58 | "$N streaks down from above and crashes into the ground "
air.c | 59 | "with a thud, narrowly missing you."
air.c | 60 | "$N disappear$s from view far below."
air.c | 87 | "tannah"
air.c | 87 | "broom: %O\n"
air.c | 93 | "witches' broomstick"
air.c | 102 | "Your thighs twitch reflexively and your "
air.c | 103 | "hands scrabble at the air, searching "
air.c | 104 | "for your broom.\n"
air.c | 134 | "tannah"
air.c | 134 | "Broom: %O\nLanding in: %O\n"
air.c | 141 | "dropping towards the ground"
air.c | 155 | "broomstick"
air.c | 159 | "flying through the air"
air.c | 164 | "You plummet towards the ground.\n"
air.c | 166 | " plummets towards the ground.\n"
air.c | 174 | "%s %s"
air.c | 178 | "END_ALIAS"
air.c | 179 | "query_aliases"
air.c | 181 | ""
air.c | 194 | "You attempt aerial feats mere mortals dare not.\n"
air.c | 202 | "You don't dare do that while flying so high above the ground.\n"
air.c | 203 | "Your broom lurches alarmingly, nearly tossing you to the ground "
air.c | 204 | "below.\n"
air.c | 205 | "Your concentration wanes and your broom suddenly loses "
air.c | 206 | "altitude.\n"
garden.c | 3 | "/std/room/basic_room"
garden.c | 7 | "Statue garden"
garden.c | 9 | "This is a nice garden.  Scattered amongst the garden you notice amazingly "
garden.c | 10 | "accurate statues of people.\n"
garden.c | 12 | "drum"
garden.c | 12 | "path"
garden.c | 14 | "garden"
garden.c | 15 | "It is a lovely garden, nice little walk ways drifting off into "
garden.c | 16 | "the distance.  Lovely little sheltered groves and grotos."
garden.c | 17 | "statue"
garden.c | 18 | "Very life like statues of people.  Amazing what they can do "
garden.c | 19 | "these days."
air_terrain.c | 6 | "Flying up high in the air."
air_terrain.c | 7 | "air room"
air_terrain.c | 24 | "Down below you see: "
air_terrain.c | 27 | "Flying up high above "
air_terrain.c | 27 | "."
air_terrain.c | 30 | "High up in the sky."
air_terrain.c | 38 | "flying"
air_terrain.c | 41 | "plumet_down"
air_terrain.c | 54 | "flying"
air_terrain.c | 65 | " plumets by on the way to the "
air_terrain.c | 66 | "ground.\n"
air_terrain.c | 71 | "%^BOLD%^%^RED%^You find it hard to float and make a quick trip "
air_terrain.c | 73 | " downwards.%^RESET%^\n"
air_terrain.c | 75 | "$N plumets down out of the sky."
air_terrain.c | 76 | "$N plumets down out of the sky."
air_terrain.c | 78 | "blunt"
air_terrain.c | 80 | "%^BOLD%^%^RED%^Ouch, that hurt.%^RESET%^\n"
air_terrain.c | 84 | "from forgetting they cannot fly"
morgue.c | 2 | "/std/room/basic_room"
morgue.c | 5 | "morgue"
morgue.c | 6 | "determinate"
morgue.c | 6 | "the "
morgue.c | 7 | "no teleport"
morgue.c | 9 | "Lots of bodies stacked end on end in long rows.  It looks "
morgue.c | 10 | "like they have stopped sleeping.\n"
skills.c | 54 | " "
skills.c | 54 | "_"
skills.c | 66 | "."
skills.c | 67 | "other.language"
skills.c | 72 | "other"
skills.c | 73 | "crafts"
skills.c | 74 | ""
skills.c | 76 | "covert"
skills.c | 76 | "DDDII"
skills.c | 77 | "covert.stealth"
skills.c | 77 | "DDDIS"
skills.c | 78 | "covert.hiding"
skills.c | 78 | "DDIIS"
skills.c | 79 | "covert.lockpick"
skills.c | 79 | "DDDDI"
skills.c | 80 | "covert.manipulation"
skills.c | 80 | "DDISS"
skills.c | 81 | "covert.casing"
skills.c | 81 | "DIIWW"
skills.c | 82 | "covert.items"
skills.c | 82 | "DIIII"
skills.c | 83 | "covert.points"
skills.c | 83 | "DDIIC"
skills.c | 85 | "crafts"
skills.c | 85 | "DDIIW"
skills.c | 86 | "crafts.smithing"
skills.c | 86 | "DDIIS"
skills.c | 87 | "crafts.mining"
skills.c | 87 | "DIISS"
skills.c | 88 | "crafts.hunting"
skills.c | 88 | "DDIII"
skills.c | 89 | "crafts.carpentry"
skills.c | 89 | "DDIIS"
skills.c | 90 | "crafts.pottery"
skills.c | 90 | "DDDII"
skills.c | 91 | "crafts.materials"
skills.c | 91 | "DDIIS"
skills.c | 92 | "crafts.husbandry"
skills.c | 92 | "IIIWW"
skills.c | 93 | "crafts.culinary"
skills.c | 93 | "DDIII"
skills.c | 94 | "crafts.arts"
skills.c | 94 | "DIIII"
skills.c | 95 | "crafts.music"
skills.c | 95 | "DIIII"
skills.c | 96 | "crafts.points"
skills.c | 96 | "DDIIW"
skills.c | 98 | "faith"
skills.c | 98 | "ISWWW"
skills.c | 99 | "faith.rituals.offensive"
skills.c | 99 | "ISSWW"
skills.c | 100 | "faith.rituals.defensive"
skills.c | 100 | "IDDWW"
skills.c | 101 | "faith.rituals.curing"
skills.c | 101 | "ICCWW"
skills.c | 102 | "faith.rituals.misc"
skills.c | 102 | "IIWWW"
skills.c | 103 | "faith.items"
skills.c | 103 | "IIDWW"
skills.c | 104 | "faith.points"
skills.c | 104 | "IICWW"
skills.c | 106 | "fighting"
skills.c | 106 | "DDSSI"
skills.c | 107 | "fighting.combat.melee"
skills.c | 107 | "DSSSW"
skills.c | 108 | "fighting.combat.melee.sharp"
skills.c | 108 | "DDSSS"
skills.c | 109 | "fighting.combat.melee.pierce"
skills.c | 109 | "DDDSS"
skills.c | 110 | "fighting.combat.melee.blunt"
skills.c | 110 | "DSSSS"
skills.c | 111 | "fighting.combat.melee.unarmed"
skills.c | 111 | "DDDSW"
skills.c | 112 | "fighting.combat.range"
skills.c | 112 | "DDDSS"
skills.c | 113 | "fighting.combat.parry"
skills.c | 113 | "DDSSW"
skills.c | 114 | "fighting.combat.dodging"
skills.c | 114 | "DDDSW"
skills.c | 115 | "fighting.combat.special.weapon"
skills.c | 115 | "SDIII"
skills.c | 116 | "fighting.combat.special.unarmed"
skills.c | 116 | "DDIII"
skills.c | 117 | "fighting.combat.special.tactics"
skills.c | 117 | "WWIII"
skills.c | 118 | "fighting.points"
skills.c | 118 | "DSSCC"
skills.c | 120 | "magic"
skills.c | 120 | "IIIDW"
skills.c | 121 | "magic.spells"
skills.c | 121 | "IIDWW"
skills.c | 122 | "magic.spells.offensive"
skills.c | 122 | "WSSII"
skills.c | 123 | "magic.spells.defensive"
skills.c | 123 | "WCCII"
skills.c | 124 | "magic.spells.misc"
skills.c | 124 | "WDDII"
skills.c | 125 | "magic.spells.special"
skills.c | 125 | "WWWII"
skills.c | 126 | "magic.methods.elemental"
skills.c | 126 | "IICCC"
skills.c | 127 | "magic.methods.mental"
skills.c | 127 | "IIIII"
skills.c | 128 | "magic.methods.spiritual"
skills.c | 128 | "IIWWW"
skills.c | 129 | "magic.methods.physical"
skills.c | 129 | "IIDDD"
skills.c | 130 | "magic.items"
skills.c | 130 | "IIDWW"
skills.c | 131 | "magic.items.held"
skills.c | 131 | "IIDWW"
skills.c | 132 | "magic.points"
skills.c | 132 | "IISWW"
skills.c | 134 | "other"
skills.c | 134 | "DDISS"
skills.c | 135 | "other.trading"
skills.c | 135 | "IIIIW"
skills.c | 136 | "other.movement"
skills.c | 136 | "CCDDS"
skills.c | 137 | "other.acrobatics"
skills.c | 137 | "CDDSS"
skills.c | 138 | "other.evaluating"
skills.c | 138 | "IIIIW"
skills.c | 139 | "other.perception"
skills.c | 139 | "IIWWW"
skills.c | 140 | "other.direction"
skills.c | 140 | "DDIIW"
skills.c | 141 | "other.health"
skills.c | 141 | "CCCCS"
skills.c | 142 | "other.points"
skills.c | 142 | "CDISW"
skills.c | 143 | "other.language"
skills.c | 143 | "IIIWW"
skills.c | 144 | "other.culture"
skills.c | 144 | "IIIWW"
skills.c | 178 | "."
skills.c | 185 | "magic.methods.physical.binding"
skills.c | 187 | "magic.methods.physical.binding"
skills.c | 188 | "magic.methods.physical"
skills.c | 189 | "magic.methods"
skills.c | 190 | "magic"
skills.c | 208 | "."
skills.c | 211 | "."
skills.c | 217 | ""
skills.c | 252 | "."
skills.c | 297 | "."
skills.c | 303 | "."
skills.c | 313 | ""
skills.c | 321 | "."
skills.c | 324 | "."
skills.c | 327 | "."
skills.c | 350 | "."
skills.c | 405 | ""
skills.c | 408 | "%s"
skills.c | 409 | "."
skills.c | 433 | "."
skills.c | 489 | "."
delivery.c | 42 | "/global/auto_load"
delivery.c | 82 | ""
delivery.c | 84 | "\nA small womble wearing a bright green hat "
delivery.c | 85 | "strides up to you confidently and hands you $N.  She "
delivery.c | 86 | "mutters something about \"
delivery.c | 86 | " and \"
delivery.c | 86 | ", before "
delivery.c | 87 | "scurrying away.\n"
delivery.c | 88 | "\nA small womble wearing a bright purple "
delivery.c | 89 | "hat strides up to you, and places \"
delivery.c | 89 | " on the ground.  She "
delivery.c | 90 | "mutters something about a gift from \"
delivery.c | 90 | ", and the runs off.\n"
delivery.c | 91 | "/std/container"
delivery.c | 92 | "tidy_up"
delivery.c | 106 | "all"
delivery.c | 106 | "check_delivery"
delivery.c | 165 | "taffyd"
delivery.c | 194 | "DELIVERY"
