LPC Code Structure Analysis Log
Generated: 2025-03-08 06:17:50

File | Line | Snippet
effects.c | 726 | new(class effect, ob_name : eff, arg : arg)
effects.c | 820 | new(class effect_shadow, idnum : _data->next_id)
effects.c | 826 | clone_object(shad)
effects.c | 947 | find_object(effect_file)
effects.c | 1095 | find_object(effs[enum]->ob_name)
scroll_base.c | 169 | new( string words , object* targets, object* using )
scroll_base.c | 179 | new( words, 1, targets, using )
ken_curse.c | 24 | clone_object(str)
ken_curse.c | 52 | clone_object(HERE+"ken_curse")
shout_curse.c | 24 | clone_object(str)
shout_curse.c | 51 | clone_object(HERE+"shout_curse")
newbie_curse.c | 31 | clone_object(str)
newbie_curse.c | 55 | clone_object(file_name(this_object()
chef_curse.c | 24 | clone_object(str)
chef_curse.c | 52 | clone_object(HERE+"chef_curse")
upper_case.c | 26 | clone_object(str)
upper_case.c | 50 | clone_object(file_name(this_object()
sign_writer.c | 144 | new(class sign_type)
sign_writer.c | 166 | new(class sign_making)
sign_writer.c | 396 | clone_object("/std/room/furniture/basic")
bank.c | 168 | clone_object( MONEY_OBJECT )
bank.c | 455 | clone_object( MONEY_OBJECT )
bank.c | 457 | clone_object( "/obj/container" )
bank.c | 467 | clone_object( "/obj/monster" )
money_changer.c | 106 | clone_object( MONEY_OBJECT )
vault.c | 63 | clone_object( "/obj/cont_save" )
real_estate_auction.c | 104 | clone_object(AGREEMENT)
real_estate_auction.c | 171 | clone_object(BOOK)
real_estate_auction.c | 257 | clone_object(AGREEMENT)
general_shop.c | 913 | find_object(our_storeroom)
general_shop.c | 1009 | clone_object(MONEY_OBJECT)
general_shop.c | 1172 | clone_object(MONEY_OBJECT)
general_shop.c | 1463 | find_object(ob)
general_shop.c | 1632 | clone_object("/obj/monster")
general_shop.c | 1725 | clone_object("/obj/monster")
general_shop.c | 1938 | find_object(our_storeroom)
bank_franchise.c | 134 | clone_object( MONEY_OBJECT )
bank_franchise.c | 136 | clone_object( "/obj/container" )
bank_franchise.c | 146 | clone_object( "/obj/monster" )
binding.c | 98 | clone_object("/std/book")
print_shop.c | 312 | clone_object(ob_name)
print_shop.c | 365 | clone_object(ob_name)
laundry_entry_inherit.c | 70 | find_object( laundry_room )
laundry_entry_inherit.c | 72 | find_object( laundry_room )
bank_master.c | 129 | clone_object( MONEY_OBJECT )
bank_master.c | 131 | clone_object( "/obj/container" )
bank_master.c | 141 | clone_object( "/obj/monster" )
bureau_de_change.c | 182 | clone_object(MONEY_OBJECT)
bureau_de_change.c | 293 | clone_object(MONEY_OBJECT)
craft_shop_controller.c | 120 | clone_object("/std/container")
craft_shop_controller.c | 217 | clone_object("/std/object")
craft_shop_controller.c | 404 | new (class craft_object)
craft_shop_controller.c | 421 | new(class craft_sellable)
craft_shop_controller.c | 906 | clone_object("/std/object")
craft_shop_controller.c | 1004 | new(class craft_object)
craft_shop_controller.c | 1270 | new(class craft_category)
craft_shop_controller.c | 1302 | new(class craft_category)
player_craft_shop.c | 180 | new(class approval)
player_craft_shop.c | 1037 | new(class approval_obs)
player_craft_shop.c | 1121 | new(class shop_transaction)
player_craft_shop.c | 1336 | new(class approval)
player_craft_shop.c | 1373 | new(class shop_stats)
player_craft_shop.c | 2688 | new(class approval_item)
player_craft_shop.c | 2774 | new(class approval_item)
player_craft_shop.c | 2852 | new(class approval_item)
player_craft_shop.c | 2917 | new(class approval_item)
player_craft_shop.c | 3143 | new(class expression_type)
player_craft_shop.c | 3287 | new(class seller_information)
player_craft_shop.c | 3350 | new(class seller_information)
player_craft_shop.c | 3418 | new(class seller_information)
player_craft_shop.c | 3904 | new(class approval_item)
player_craft_shop.c | 3979 | new(class expression_type)
commercial.c | 73 | new(class weekly_status)
commercial.c | 243 | new(class weekly_status)
commercial.c | 488 | new(class weekly_status)
commercial.c | 512 | new(class weekly_status)
commercial.c | 1005 | new(class royalty_data, value : value, last_withdrawl : time()
commercial.c | 1168 | new(class weekly_status)
commercial.c | 1275 | clone_object(COMMERCIAL_SALESPERSON)
vault_entry.c | 223 | find_object( vault_room )
vault_entry.c | 225 | find_object( vault_room )
auction_house.c | 226 | new(class auction)
newspaper_archive.c | 170 | clone_object("/obj/misc/newspaper")
item_shop.c | 72 | clone_object( ITEM_SHOP_ITEMS + "item_shop_safe" )
item_shop.c | 578 | clone_object( "/obj/money" )
clone_on_demand.c | 26 | clone_object( "/path/of/sprocket" )
clone_on_demand.c | 72 | clone_object("/std/container")
clone_on_demand.c | 112 | clone_object()
clone_on_demand.c | 133 | clone_object("/std/container")
clone_on_demand.c | 137 | clone_object(name)
clone_on_demand.c | 264 | clone_object(name)
clone_on_demand.c | 277 | clone_object("/std/container")
pawn_shop.c | 275 | clone_object( RECEIPT )
pawn_shop.c | 299 | clone_object(MONEY_OBJECT)
bank_franchise.c | 110 | clone_object(BANK_CREDIT_NOTE)
bank_franchise.c | 121 | new(class credit_note, num : ob->query_credit_num()
pub.c | 81 | clone_object( PUB_MENU_FILE )
pub.c | 194 | new( class menu_item )
pub.c | 606 | clone_object( _menu_items[name]->container )
pub.c | 617 | clone_object( _menu_items[name]->item )
pub.c | 838 | clone_object( PUB_COUNTER_FILE )
player_craft_shop_base.c | 176 | new(class approval)
player_craft_shop_base.c | 209 | new(class weekly_stats)
player_craft_shop_base.c | 963 | new(class approval_obs)
player_craft_shop_base.c | 1049 | new(class shop_transaction)
player_craft_shop_base.c | 1267 | new(class approval)
player_craft_shop_base.c | 1304 | new(class shop_stats)
player_craft_shop_base.c | 1315 | new(class item_stats)
player_craft_shop_base.c | 1758 | new(class weekly_stats)
player_craft_shop_base.c | 1845 | new(class weekly_stats)
player_craft_shop_base.c | 1854 | new(class item_stats)
player_craft_shop_base.c | 1862 | new(class helper_stats)
player_craft_shop_base.c | 1885 | new(class weekly_stats)
player_craft_shop_base.c | 1892 | new(class helper_stats)
player_craft_shop_base.c | 2704 | new(class approval_item)
player_craft_shop_base.c | 2790 | new(class approval_item)
player_craft_shop_base.c | 2868 | new(class approval_item)
player_craft_shop_base.c | 2933 | new(class approval_item)
player_craft_shop_base.c | 3162 | new(class expression_type)
player_craft_shop_base.c | 3306 | new(class seller_information)
player_craft_shop_base.c | 3369 | new(class seller_information)
player_craft_shop_base.c | 3437 | new(class seller_information)
player_craft_shop_base.c | 3629 | new(class approval_item)
player_craft_shop_base.c | 3703 | new(class expression_type)
craft_shop.c | 229 | clone_object(name)
store_close.c | 184 | clone_object(_file)
counter.c | 156 | find_object(_office)
counter.c | 180 | find_object(_office)
counter.c | 420 | clone_object("/obj/misc/cash_register")
counter.c | 432 | clone_object(MONEY_OBJECT)
mgr_office.c | 271 | clone_object(MGR_BOOK)
mgr_office.c | 429 | new (or remove an old)
mgr_office.c | 738 | clone_object(SHOP_NOTICE)
office.c | 740 | clone_object("/obj/misc/board")
shop_front.c | 337 | new(class applying_player)
shop_front.c | 512 | find_object(_office->query_shopkeeper()
shop_front.c | 625 | find_object(_counter)
shop_front.c | 627 | find_object(_office)
shop_front.c | 629 | find_object(_storeroom)
shop_front.c | 631 | find_object(_mgr_office)
storeroom.c | 167 | find_object(_office)
storeroom.c | 175 | clone_object(CABINET)
storeroom.c | 662 | find_object(_office->query_shopkeeper()
storeroom.c | 663 | find_object(_office->query_shopkeeper()
storeroom.c | 722 | clone_object(CABINET)
storeroom.c | 739 | clone_object(SHOP_BAG)
storeroom.c | 854 | find_object(_office)
shopkeeper.c | 255 | clone_object("/std/container")
shopkeeper.c | 552 | find_object("/room/rubbish")
shopkeeper.c | 813 | find_object("/room/rubbish")
shopkeeper.c | 942 | find_object(_shop_front)
shopkeeper.c | 1139 | find_object("/room/rubbish")
emp_cmd.c | 61 | clone_object(BADGE)
emp_cmd.c | 65 | clone_object(STAFF_BOOK)
applications.c | 12 | find_object(_shop_front)
applications.c | 221 | find_object(_shop_front)
lists.c | 16 | find_object(BADGE)
lists.c | 275 | find_object(_shopkeeper)
admin.c | 100 | find_object(_counter)
admin.c | 240 | clone_object( MONEY_OBJECT )
admin.c | 289 | clone_object(MONEY_OBJECT)
admin.c | 516 | find_object(_shopkeeper)
policies.c | 49 | find_object(_mgr_office)
baddies.c | 45 | find_object(_shop_front)
masked.c | 81 | find_object("/room/void")
masked.c | 246 | clone_object(SHOP_CHART)
masked.c | 253 | clone_object(SHOP_NOTICE)
stock.c | 11 | find_object(_storeroom)
stock.c | 27 | find_object(_storeroom)
safe_room.c | 131 | clone_object( SHAD )
council_citizenship.c | 304 | new(class approval_list)
council_citizenship.c | 405 | new(class approved_person)
council_citizenship.c | 466 | new(class denied)
council_citizenship.c | 717 | new(class blacklist)
parcel_inherit.c | 31 | clone_object( "/std/surface" )
outside.c | 238 | clone_object("/std/object")
newspaper_subscription.c | 199 | clone_object( NEWSPAPER_OB )
newspaper_subscription.c | 425 | clone_object( NEWSPAPER_SUBSCRIPTION_OB )
npcroom.c | 77 | clone_object( func )
npcroom.c | 97 | find_object( reset_definitions[ i ][ CLONE ] )
auction_room.c | 328 | clone_object( "/obj/baggage" )
auction_room.c | 382 | new( c_item, name: temp3->query_name()
auction_room.c | 430 | clone_object( "/std/object" )
auction_room.c | 689 | new( c_lot, assoc_store: temp2, case_code: lot_count, seller: this_player()
council_treasury.c | 172 | new (class transaction, person: player->query_name()
council_treasury.c | 314 | clone_object(MONEY_OBJECT)
basic_room.c | 99 | find_object( "/obj/handlers/map" )
basic_room.c | 102 | find_object("/room/virtual")
basic_room.c | 561 | clone_object(PATH + SIGN)
basic_room.c | 1170 | find_object( other )
basic_room.c | 1482 | clone_object(PATH + "fluffy_room")
basic_room.c | 1503 | clone_object( DOOR_OBJECT )
basic_room.c | 1936 | clone_object( ITEM_OBJECT )
basic_room.c | 2007 | clone_object( LINKER_OBJECT )
basic_room.c | 2016 | clone_object( TERRAIN_OBJECT )
basic_room.c | 2024 | clone_object( WALL_OBJECT )
basic_room.c | 2223 | clone_object( "/std/object" )
basic_room.c | 2315 | clone_object( DOOR_OBJECT )
basic_room.c | 2400 | clone_object( CHATTER_OBJECT )
basic_room.c | 2507 | clone_object( changer )
basic_room.c | 2511 | clone_object( SITUATION_CHANGER_OBJECT )
basic_room.c | 2625 | new(class situation)
basic_room.c | 2629 | clone_object( SITUATION_CHANGER_OBJECT )
stable.c | 292 | new( class stable )
basic_room_new.c | 97 | find_object( "/obj/handlers/map" )
basic_room_new.c | 100 | find_object("/room/virtual")
basic_room_new.c | 535 | clone_object(PATH + SIGN)
basic_room_new.c | 1078 | find_object( other )
basic_room_new.c | 1340 | clone_object(PATH + "fluffy_room")
basic_room_new.c | 1360 | clone_object( DOOR_OBJECT )
basic_room_new.c | 1758 | clone_object( ITEM_OBJECT )
basic_room_new.c | 1809 | clone_object( "/std/shadows/misc/effects" )
basic_room_new.c | 1836 | clone_object( LINKER_OBJECT )
basic_room_new.c | 1845 | clone_object( TERRAIN_OBJECT )
basic_room_new.c | 1853 | clone_object( WALL_OBJECT )
basic_room_new.c | 2051 | clone_object( "/std/object" )
basic_room_new.c | 2121 | clone_object( DOOR_OBJECT )
basic_room_new.c | 2234 | clone_object( CHATTER_OBJECT )
basic_room_new.c | 2262 | clone_object( changer )
basic_room_new.c | 2266 | clone_object( SITUATION_CHANGER_OBJECT )
basic_room_new.c | 2380 | new(class situation)
basic_room_new.c | 2384 | clone_object( SITUATION_CHANGER_OBJECT )
linker.c | 85 | find_object( rooms[ i ] )
linker.c | 86 | find_object( rooms[ i ] )
linker.c | 131 | find_object(exits[i])
linker.c | 156 | find_object(rooms[i])
linker.c | 157 | find_object(rooms[i])
linker.c | 163 | find_object(rooms[i])
linker.c | 186 | find_object(rooms[i])
linker.c | 187 | find_object(rooms[i])
linker.c | 200 | find_object(rooms[i])
linker.c | 209 | find_object(exits[i])
linker.c | 230 | find_object(rooms[i])
linker.c | 243 | find_object(rooms[i] )
npcroom.c | 93 | clone_object( func )
npcroom.c | 113 | find_object( reset_definitions[ i ][ CLONE ] )
door.c | 314 | find_object(dest)
door.c | 348 | find_object(ROOM_HANDLER)
door.c | 351 | find_object(dest)
door.c | 372 | find_object(dest)
door.c | 394 | find_object(dest)
door.c | 411 | find_object(dest)
door.c | 436 | find_object(dest)
door.c | 458 | find_object(dest)
door.c | 482 | find_object(dest)
door.c | 547 | find_object(dest)
door.c | 567 | find_object(dest)
door.c | 599 | find_object(dest)
door.c | 613 | find_object(dest)
situation_changer.c | 286 | clone_object("/std/room/basic/multichatter")
situation_changer.c | 302 | clone_object("/std/room/basic/multichatter")
situation_changer_handler.c | 28 | find_object(base_name(this_object()
situation_changer_handler.c | 31 | find_object(base_name(this_object()
wall.c | 89 | find_object( other )
wall.c | 175 | find_object( word )
voting_room.c | 497 | new(class vote)
voting_room.c | 589 | new(class election)
honours.c | 78 | new(class honour)
scripting.c | 131 | new(class running_script)
scripting.c | 691 | new(class fancy_hat, tag : input, script : ({})
player_housing.c | 454 | new(class decoration )
player_housing.c | 753 | find_object(query_dest_other(direc)
player_housing.c | 900 | find_object(other)
p_library.c | 387 | clone_object( book->path )
p_library.c | 505 | clone_object( book->path )
p_library.c | 527 | new( class _loan, id : id, due_back : t )
p_library.c | 1231 | new( class _book )
p_library.c | 1246 | new( class _book )
p_library.c | 1278 | clone_object( book->path )
meeting.c | 39 | clone_object("/std/object")
newspaper_office.c | 149 | new(class article)
newspaper_office.c | 554 | new(class our_article)
newspaper_office.c | 555 | new(class article)
newspaper_office.c | 1137 | clone_object(NEWSPAPER_PRESS_CREDITIALS)
newspaper_office.c | 1460 | new(class payee_data)
newspaper_office.c | 1587 | new(class payee_data)
newspaper_office.c | 2260 | new(class our_article)
newspaper_office.c | 2261 | new(class article)
newspaper_office.c | 2384 | new(class advert)
newspaper_office.c | 2678 | new(class reporter)
club_control_room.c | 297 | clone_object(CLUB_BADGE)
club_control_room.c | 1353 | clone_object(CLUB_HANDLER->query_insignia_path(name)
club_discuss.c | 939 | new(class memo_item, choices : ({ })
milestone.c | 487 | find_object( dest )
iroom.c | 482 | find_object( dest )
aroom.c | 196 | find_object( dest )
feature_base.c | 37 | clone_object(region)
terrain_room.c | 557 | clone_object( CHATTER_OBJECT )
region_line.c | 29 | new(class vertex, x : x, y : y)
region_poly.c | 40 | new(class vertex, x : x, y : y)
handler_base.c | 195 | new(class real_coords, x1:x1, y1:y1, x2:x2, y2:y2)
handler_base.c | 226 | new(class real_coords)
handler_base.c | 254 | new(class coord, x : 0, y : 0)
handler_base.c | 1303 | find_object(test)
handler_base.c | 1364 | clone_object(base_path)
handler_base.c | 1408 | find_object(sprintf("%s:%d:%d:%d", base_name(this_object()
handler_base.c | 3335 | clone_object(TERRAIN_MAP_REGION_RECTANGULAR)
handler_base.c | 3337 | clone_object(TERRAIN_MAP_FEATURE_BASE)
handler_base.c | 3393 | clone_object(TERRAIN_MAP_REGION_RECTANGULAR)
handler_base.c | 3395 | clone_object(TERRAIN_MAP_FEATURE_BASE)
handler_base.c | 3427 | clone_object(TERRAIN_MAP_REGION_POLYGON)
handler_base.c | 3454 | clone_object(TERRAIN_MAP_FEATURE_BASE)
handler_base.c | 3485 | clone_object(TERRAIN_MAP_REGION_POLYGON)
geometry.c | 49 | new(class point)
carriage.c | 80 | clone_object("/std/object")
carriage.c | 262 | clone_object("/std/object")
testhandler.c | 164 | new(class stop_details)
testhandler.c | 193 | new(class route_details, stops : ({ })
testhandler.c | 336 | clone_object(_pole)
testhandler.c | 362 | clone_object( _carriage )
testcar.c | 80 | clone_object("/std/object")
testcar.c | 262 | clone_object("/std/object")
carriage_pole.c | 61 | clone_object(__DIR__ + "carriage_note")
handler.c | 164 | new(class stop_details)
handler.c | 193 | new(class route_details, stops : ({ })
handler.c | 336 | clone_object(_pole)
handler.c | 362 | clone_object( _carriage )
club_room_controller.c | 226 | new(class ownership)
club_room_controller.c | 231 | new(class ownership)
area.c | 178 | new(class AREA_INFO)
area.c | 342 | clone_object(areas[a]->base)
topography.c | 145 | new(class bounding_box)
topography.c | 212 | new(class FIXED_INFO)
topography.c | 272 | clone_object(FIXED_SHADOW)
interroom.c | 176 | new(class IROOM_INFO)
interroom.c | 517 | clone_object(iroom_info[i]->base)
fine.c | 176 | new(class fine_type)
fine.c | 197 | new(class fine_type)
commercial.c | 376 | find_object(dest)
clock.c | 60 | find_object(dest)
surface.c | 114 | find_object( dest )
surface.c | 365 | find_object( _shadows[ i ] )
poker.c | 355 | new(class player_data)
poker.c | 433 | new(class hand_type)
poker.c | 769 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 11)
poker.c | 770 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 11)
poker.c | 771 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 12)
poker.c | 772 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 13)
poker.c | 773 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 13)
poker.c | 774 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 2)
poker.c | 775 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 3)
poker.c | 776 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 4)
poker.c | 777 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 1)
poker.c | 778 | new(class playing_card, suit: CARD_SUIT_HEARTS, number : 5)
fireplace.c | 454 | clone_object("/obj/cont_medium")
vessel.c | 48 | find_object(dest)
storage.c | 137 | find_object( dest )
furniture.c | 133 | find_object( dest )
basic.c | 46 | find_object(dest)
document_handler.c | 206 | new(class document)
card_base.c | 24 | new(class playing_card)
card_base.c | 32 | new(class playing_card)
multiplayer_base.c | 219 | new(class player_info)
talker.c | 54 | new(class talker_args, status : 0, channels : ({ "one" })
talker.c | 757 | find_object( PATH + "talker" )
talker.c | 759 | find_object( PATH + "talker" )
poker_shadow.c | 151 | find_object( FEAR )
marry_shadow.c | 231 | clone_object( RING )
marry_shadow.c | 235 | clone_object( RING )
bug_effect.c | 42 | clone_object("/obj/monster/cockroach")
talker.c | 50 | new(class talker_args, status : 1, channels : ({ "one" })
talker.c | 317 | find_object( SHADOWS + "talker" )
label.c | 54 | clone_object( "/std/container" )
label.c | 71 | clone_object( "/std/container" )
identity_hold.c | 33 | new(class special_stuff)
burial.c | 35 | new(class arg_stuff)
burial.c | 36 | clone_object("/std/container")
burial.c | 55 | new(class arg_stuff)
burial.c | 56 | clone_object("/std/container")
bubble_bath.c | 26 | find_object(room->query_destination(room->query_up_dir()
bubble_bath.c | 66 | find_object(room->query_destination(room->query_up_dir()
vampirecorpse_effect.c | 44 | clone_object( "/d/ram/chars/Uberwald/corpse_vampire" )
goto_destination.c | 148 | find_object(dest)
good_fighter.c | 80 | clone_object()
stat_adjustment.c | 144 | new(class stat_class)
owned_transport.c | 36 | new(class riding)
riding.c | 33 | new(class riding)
goals_inherit.c | 71 | new(class goal_information)
goals_inherit.c | 345 | new(class plan_info)
base.c | 111 | new(class goal_control)
common.c | 63 | clone_object("/obj/misc/board")
interview_inherit.c | 1055 | find_object ("/d/" + query_domain()
interview_inherit.c | 1084 | find_object ("/d/" + query_domain()
weather.c | 119 | find_object(CONFIG_START_LOCATION)
nationality.c | 53 | new(class living_nationality)
nationality.c | 66 | new(class living_nationality)
nationality.c | 79 | new(class living_nationality)
response_mon.c | 47 | new(class response_data)
response_mon.c | 528 | find_object( "/room/rubbish" )
response_mon.c | 529 | find_object( "/room/void" )
response_mon.c | 553 | find_object( "/room/rubbish" )
response_mon.c | 554 | find_object( "/room/void" )
response_mon.c | 576 | find_object(SOUL_OBJECT)
response_mon.c | 581 | find_object( "/room/rubbish" )
response_mon.c | 582 | find_object( "/room/void" )
response_mon.c | 610 | find_object( "/room/rubbish" )
health.c | 88 | clone_object(SURRENDER_SHADOW)
living.eff_shad.c | 99 | new(class living_data)
living.eff_shad.c | 100 | new(class messages)
living.eff_shad.c | 314 | find_object( dest )
living.c | 98 | new(class living_data)
living.c | 99 | new(class messages)
living.c | 309 | find_object( dest )
corpse.c | 91 | find_object(this_object()
corpse.c | 95 | clone_object( "/obj/corpse" )
mon_actions.c | 47 | clone_object(fname)
respond_cmd.c | 38 | new (class respond_data)
money.c | 43 | clone_object( MONEY_OBJECT )
living.no_eff_shad.c | 98 | new(class living_data)
living.no_eff_shad.c | 99 | new(class messages)
living.no_eff_shad.c | 309 | find_object( dest )
plain.c | 103 | clone_object( (string)
plain.c | 107 | clone_object( "/obj/mineral" )
plain.c | 123 | clone_object((string)
plain.c | 126 | clone_object("/std/plant")
mountain.c | 97 | clone_object( (string)
mountain.c | 101 | clone_object( "/obj/mineral" )
mountain.c | 118 | clone_object((string)
mountain.c | 121 | clone_object("/std/plant")
desert.c | 46 | clone_object(query_property("rock object")
desert.c | 51 | clone_object( "/obj/mineral" )
desert.c | 66 | clone_object(query_property("sand object")
woodland.c | 137 | clone_object( (string)
woodland.c | 141 | clone_object( "/obj/mineral" )
woodland.c | 155 | clone_object((string)
woodland.c | 158 | clone_object("/std/plant")
woodland.c | 182 | clone_object( "/obj/food" )
woodland.c | 202 | clone_object("/std/object")
basic.c | 30 | clone_object( (string)
basic.c | 34 | clone_object( "/obj/mineral" )
workroom.c | 114 | clone_object("/obj/misc/button")
workroom.c | 118 | clone_object("/obj/misc/board_mas")
workroom.c | 126 | clone_object("/obj/cont_save")
out_auth.c | 50 | new(class auth)
nhttp.c | 291 | new(class http_request, uri : "", request : "", status : TIME_OUT)
nhttp.c | 292 | new(class http_session, fd : fd, address : tmp)
nhttp.c | 293 | new(class http_request_header)
nhttp.c | 294 | new(class mime_header, header_m : ([ ])
nhttp.c | 295 | new(class mime_header, header_m : ([ ])
nhttp.c | 296 | new(class mime_header, header_m : ([ ])
nhttp.c | 297 | new(class http_body)
nhttp.c | 298 | new(class http_body_info)
nhttp.c | 1551 | find_object(req->filename)
nhttp.c | 1904 | new(class http_request)
nhttp.c | 1912 | new(class http_request_header)
nhttp.c | 1920 | new(class mime_header, header_m : ([ ])
nhttp.c | 1922 | new(class mime_header, header_m : ([ ])
nhttp.c | 1924 | new(class http_body_info)
http.c | 296 | new(class http_request, uri : "", request : "", status : TIME_OUT)
http.c | 297 | new(class http_session, fd : fd, address : tmp)
http.c | 298 | new(class http_request_header)
http.c | 299 | new(class mime_header, header_m : ([ ])
http.c | 300 | new(class mime_header, header_m : ([ ])
http.c | 301 | new(class mime_header, header_m : ([ ])
http.c | 302 | new(class http_body)
http.c | 303 | new(class http_body_info)
http.c | 1622 | find_object(req->filename)
http.c | 1998 | new(class http_request)
http.c | 2006 | new(class http_request_header)
http.c | 2014 | new(class mime_header, header_m : ([ ])
http.c | 2016 | new(class mime_header, header_m : ([ ])
http.c | 2018 | new(class http_body_info)
dictionary.c | 392 | new(class request)
dictionary.c | 412 | new(class request)
in_finger_demon.c | 33 | clone_object("/std/object")
tell_demon.c | 29 | clone_object("/std/object")
client.c | 40 | new(class client)
server.c | 44 | new(class server)
server.c | 159 | new(class buff)
server.c | 205 | new(class server, Descriptor : fd)
intermud.c | 37 | new(class list)
intermud.c | 38 | new(class list)
oob_server.c | 78 | new(class connection)
channel.c | 133 | find_object(TALKER)
channel.c | 193 | find_object(TALKER)
finger.c | 26 | clone_object("/net/daemon/chars/in_finger_demon")
monster.c | 131 | find_object("/room/rubbish")
monster.c | 248 | clone_object("/obj/monster")
monster.c | 317 | clone_object("/obj/monster")
monster.c | 367 | clone_object(NICE_HAIRY_APE)
monster.c | 453 | clone_object(NICE_HAIRY_APE)
monster.c | 492 | clone_object(NICE_HAIRY_APE)
monster.c | 1118 | clone_object(CLUCKY_CHICKEN)
virtual_room.c | 58 | clone_object( func )
virtual_room.c | 78 | find_object( reset_definitions[ i ][ CLONE ] )
roommak.c | 52 | new(string str)
shield.c | 125 | clone_object( "/std/object" )
weapon.c | 316 | clone_object( "/std/object" )
meltable.c | 251 | clone_object( _melt_result )
mineral.c | 216 | clone_object( MINERAL )
mineral.c | 240 | clone_object( MINERAL )
mineral.c | 251 | clone_object( MINERAL )
baggage.c | 216 | clone_object("/obj/money")
vessel.c | 489 | clone_object(file_path)
peddler.c | 422 | clone_object( item_name )
peddler.c | 427 | clone_object( explode( file_name( thing )
fungus.c | 120 | clone_object( explode( file_name( this_object()
shut.c | 245 | clone_object( OFFLER_SHADOW )
shut.c | 269 | clone_object( OFFLER_SHADOW )
container.c | 281 | find_object("/obj/handlers/trig")
container.c | 308 | find_object("/obj/handlers/trig")
container.c | 1606 | clone_object("/obj/money")
corpse.c | 480 | clone_object(bit[2][2][0])
corpse.c | 482 | clone_object("/std/bit")
fence.c | 55 | clone_object( "/std/container" )
fence.c | 103 | clone_object( "/std/container" )
fence.c | 475 | clone_object( MONEY_OBJECT )
cont_medium.c | 720 | clone_object( explode( file_name( this_object()
cont_medium.c | 1007 | clone_object( "/std/container" )
money.c | 337 | clone_object(MONEY_OBJECT)
money.c | 358 | clone_object(MONEY_OBJECT)
armour.c | 205 | clone_object( "/std/object" )
food.c | 398 | clone_object("/obj/food/apple.food")
food.c | 1480 | clone_object(name)
clothing.c | 437 | clone_object( "/std/object" )
potion.c | 137 | clone_object(REAGENTS+"brew_reagent.ob")
potion.c | 152 | clone_object(REAGENTS+"brew_reagent.ob")
card.c | 197 | clone_object(DEMON)
exa3.c | 66 | clone_object("/std/object")
