LPC Code Structure Analysis Log
Generated: 2025-03-08 06:17:50

File | Line | Snippet
virtual.c | 11 | previous_object()->move("/room/rubbish");
virtual.c | 19 | load_object(where = npc->query_true_location());
virtual.c | 24 | environment(npc)->long();
jail.c | 7 | squish(string cmd);
jail.c | 10 | set_short( "jail" );
jail.c | 11 | add_property( "determinate", "the " );
jail.c | 12 | add_property("no teleport", 1);
jail.c | 13 | add_property("no godmother", 1);
jail.c | 14 | set_light( 100 );
jail.c | 24 | init();
jail.c | 26 | this_player()->command_override((: squish :));
jail.c | 35 | explode(cmd, " ");
jail.c | 37 | write( "I don't think so.\n" );
air.c | 12 | screen_command( string cmd );
air.c | 21 | set_light( 100 );
air.c | 22 | set_short( "high above the Disc" );
air.c | 23 | add_property( "determinate", "" );
air.c | 34 | if( member_array( who, people ) >
air.c | 41 | load_object( BROOMSTICK );
air.c | 46 | query_owner();
air.c | 47 | lower_case( explode( name, " " )[0] );
air.c | 48 | find_player( name );
air.c | 52 | load_object( GRANNY );
air.c | 57 | random_dest( player );
air.c | 75 | query_name() });
air.c | 87 | tell_creator( "tannah", "broom: %O\n", broom );
air.c | 101 | call_out( (: down_they_go :), TIME_LIMIT, witch, riding );
air.c | 107 | load_object( BROOMSTICK );
air.c | 110 | if( sizeof( brooms ) >
air.c | 116 | filter( brooms, (: $1->query_holder() == $(witch) :) );
air.c | 128 | query_destination();
air.c | 130 | load_object( path );
air.c | 132 | random_dest(witch);
air.c | 134 | tell_creator( "tannah", "Broom: %O\nLanding in: %O\n", broom, dest );
air.c | 135 | land( witch, dest );
air.c | 141 | set_position( "dropping towards the ground" );
air.c | 142 | call_out( (: drop_non_living :), 2, ob );
air.c | 149 | command_override( (: screen_command :) );
air.c | 153 | query_name() });
air.c | 155 | filter( previous_object(-1), (: $1->id( "broomstick" ) :) ) );
air.c | 159 | return ({ "flying through the air" });
air.c | 164 | tell_object( ob, "You plummet towards the ground.\n" );
air.c | 168 | position( ob, 1 );
air.c | 174 | sscanf( cmd, "%s %s", cmd, garbage );
air.c | 181 | notify_fail( "" );
air.c | 194 | write( "You attempt aerial feats mere mortals dare not.\n" );
air.c | 207 | random( 3 ) ] );
garden.c | 6 | set_light(70);
garden.c | 7 | set_short("Statue garden");
garden.c | 12 | add_exit("drum", CONFIG_START_LOCATION, "path");
air_terrain.c | 6 | set_long("Flying up high in the air.");
air_terrain.c | 7 | set_short("air room");
air_terrain.c | 16 | query_terrain_coords();
air_terrain.c | 18 | query_terrain_handler()->query_ground_room(coords[0], coords[1]);
air_terrain.c | 19 | query_terrain_coords();
air_terrain.c | 23 | query_long();
air_terrain.c | 24 | set_long("Down below you see: " + ground_base_str);
air_terrain.c | 27 | set_long("Flying up high above " + ground_room->query_short() + ".");
air_terrain.c | 30 | set_long("High up in the sky.");
air_terrain.c | 41 | call_out("plumet_down", 2, ob);
air_terrain.c | 57 | query_terrain_coords();
air_terrain.c | 58 | query_terrain_handler()->query_ground_room_co_ords(coords[0], coords[1]);
air_terrain.c | 59 | query_terrain_handler()->query_real_from_terrain_coord(coords[0], coords[1], coords[2]);
air_terrain.c | 60 | query_terrain_handler()->query_real_from_terrain_coord(ground_coords[0], ground_coords[1], ground_coords[2]);
air_terrain.c | 63 | query_terrain_handler()->query_room_at(coords[0], coords[1], z);
air_terrain.c | 70 | query_terrain_handler()->load_room_at(coords[0], coords[1], ground_coords[2]);
air_terrain.c | 78 | query_ac( "blunt", damage );
air_terrain.c | 79 | adjust_hp(damage, this_object(), this_object());
air_terrain.c | 80 | tell_object(ob, "%^BOLD%^%^RED%^Ouch, that hurt.%^RESET%^\n");
morgue.c | 5 | set_short( "morgue");
morgue.c | 6 | add_property( "determinate", "the " );
morgue.c | 7 | add_property( "no teleport", 1 );
morgue.c | 8 | set_light( 100 );
skills.c | 22 | flatten(mixed *arr, string bit);
skills.c | 23 | add_skill_rec(mixed *skill, string *path);
skills.c | 24 | del_skill_rec(mixed *skill, string *path);
skills.c | 25 | query_skill_cost_int(string str);
skills.c | 42 | query_languages();
skills.c | 43 | sizeof(languages);
skills.c | 52 | query_language_written_skill(languages[i]);
skills.c | 53 | query_language_spoken_skill(languages[i]);
skills.c | 54 | replace(languages[i], " ", "_");
skills.c | 66 | explode(LANGUAGE_SKILL_START, ".");
skills.c | 68 | member_array(skill_bits[0], _skills);
skills.c | 74 | flatten( _skills, "" );
skills.c | 178 | explode(skill, ".");
skills.c | 208 | explode(skill, ".");
skills.c | 209 | sizeof(bit);
skills.c | 211 | implode(bit[0..i], ".");
skills.c | 232 | m_delete(_stat_bonus, skill);
skills.c | 250 | sizeof(arr);
skills.c | 252 | query_children(arr[i+SKILL_BIT], path+arr[i]+".");
skills.c | 286 | sizeof(arr);
skills.c | 297 | explode(skill, ".");
skills.c | 300 | return ({ skill });
skills.c | 303 | implode(bits[0..i], ".") });
skills.c | 316 | sizeof(arr);
skills.c | 317 | reset_eval_cost();
skills.c | 323 | query_skill_cost_int(bit+arr[i]) });
skills.c | 324 | flatten(arr[i+SKILL_BIT], bit+arr[i]+".");
skills.c | 326 | create_skill_tree(bit+arr[i]);
skills.c | 327 | query_imm_children(arr[i+SKILL_BIT],bit+arr[i]+".");
skills.c | 339 | sizeof(arr);
skills.c | 340 | query_skill_cost_rec(arr[i+SKILL_BIT]);
skills.c | 350 | explode(str, ".");
skills.c | 353 | member_array(path[0], arr);
skills.c | 361 | query_skill_cost_rec(arr);
skills.c | 407 | sizeof(arr);
skills.c | 433 | explode(str, ".");
delivery.c | 51 | set_delivery_delay(int new_time);
delivery.c | 52 | valid_delivery(class delivery_item delivery, string person);
delivery.c | 53 | deliver_item(string who, object ob, string sent_by);
delivery.c | 54 | set_burdened_mess(string s);
delivery.c | 55 | set_delivery(mapping x);
delivery.c | 56 | set_delivery_mess(string s);
delivery.c | 57 | set_save_file(string str);
delivery.c | 58 | query_delivery_delay();
delivery.c | 59 | query_burdened_mess();
delivery.c | 60 | query_delivery_mess();
delivery.c | 61 | query_save_file();
delivery.c | 62 | query_delivery(string person);
delivery.c | 63 | add_delivery(mixed who, mixed sender, object item, int delay);
delivery.c | 64 | check_delivery(mixed person, string type);
delivery.c | 65 | clear_delivery();
delivery.c | 66 | setup_delivery();
delivery.c | 67 | load_file();
delivery.c | 68 | save_file();
delivery.c | 91 | clone_object("/std/container");
delivery.c | 92 | call_out("tidy_up", 30 + random(30));
delivery.c | 107 | base_name(this_object()));
delivery.c | 138 | save_file();
delivery.c | 150 | save_file();
delivery.c | 165 | add_delivery(this_player(), "taffyd", frog, 360);
delivery.c | 173 | query_name();
delivery.c | 178 | query_cap_name();
delivery.c | 197 | move(_cont);
delivery.c | 198 | save_file();
delivery.c | 243 | valid_delivery($1, $(person)) :));
delivery.c | 246 | map_delete(_delivery, person);
delivery.c | 248 | save_file();
delivery.c | 270 | find_player(who);
delivery.c | 278 | move("/room/rubbish");
delivery.c | 289 | file_name(ob) }) }));
delivery.c | 291 | move(environment(player), );
delivery.c | 295 | move("/room/rubbish", "$N appear$s in a puff of smoke.");
delivery.c | 298 | short());
delivery.c | 303 | replace(_delivery_mess, ({ "$S", sent_by, "$N", "$0$" }));
delivery.c | 306 | file_name(ob) }) }));
delivery.c | 309 | short(), who);
delivery.c | 321 | keys(_delivery);
delivery.c | 325 | objectp($1->delivery_ob) :));
delivery.c | 328 | filter(_delivery, (: sizeof($2) :));
delivery.c | 347 | clean_delivery_mapping();
delivery.c | 350 | map(values, (: $1->delivery_ob :));
delivery.c | 355 | create_auto_load(tmp, 0) });
delivery.c | 358 | tell_creator("ceres", "Saving: %s\n", _save_file);
delivery.c | 359 | unguarded((: save_object, _save_file :));
delivery.c | 377 | ctime(time()));
delivery.c | 379 | tell_creator("ceres", "Loading: %s\n", _save_file);
delivery.c | 380 | if (file_size(_save_file + ".o") >
delivery.c | 381 | unguarded((: restore_object, _save_file :));
delivery.c | 384 | clone_object("/std/container");
delivery.c | 386 | all_inventory(_cont)->move("/room/rubbish");
delivery.c | 388 | sizeof(_item_save);
delivery.c | 395 | load_auto_load_to_array(items, this_player());
delivery.c | 401 | sizeof(tmp);
delivery.c | 405 | move(_cont);
delivery.c | 505 | copy(_delivery);
delivery.c | 508 | copy(_delivery[person]);
delivery.c | 515 | dest_me();
delivery.c | 532 | this_object()->query_short(), person);
delivery.c | 533 | map_delete(_delivery, person);
delivery.c | 536 | save_file();
armour_logic.c | 20 | if (!ac) ac = ([ ]);
armour_logic.c | 40 | member_array(ac[name][1], armour_types);
armour_logic.c | 42 | member_array(name, armour_types[j+1]);
armour_logic.c | 43 | delete(armour_types[j+1], k, 1);
armour_logic.c | 45 | delete(armour_types, j, 2);
armour_logic.c | 47 | map_delete(ac, name);
armour_logic.c | 61 | random(arr);
armour_logic.c | 70 | random(arr[F_RAND]);
armour_logic.c | 72 | random(arr[F_DIE]);
armour_logic.c | 86 | sizeof( armour_types[ i + 1 ] );
armour_logic.c | 92 | calc_value( ac[ armour_types[ i + 1 ][ j ] ][ A_AC ] );
armour_logic.c | 125 | keys(ac);
armour_logic.c | 126 | sizeof(stuff);
armour_logic.c | 137 | sizeof(ac);
armour_logic.c | 138 | add_ac(ac[i], ac[i+1][A_TYPE], ac[i+1][A_AC]);
map.c | 19 | create();
map.c | 22 | add_alias("map");
map.c | 23 | add_plural("maps");
map.c | 25 | add_extra_look(this_object());
map.c | 28 | this_object()->setup();
map.c | 50 | query_max_range() >= _detail);
map.c | 70 | query_features_in_region(x1, y1, x2, y2);
map.c | 71 | filter(_features, "filter_features", this_object());
map.c | 103 | setup_map(x1, y1, x2, y2, detail);
map.c | 113 | this_player();
map.c | 114 | environment(_pl);
map.c | 115 | query_co_ord();
map.c | 117 | query_skill_bonus("other.direction");
map.c | 124 | random(_fudge);
map.c | 125 | random(_fudge);
map.c | 126 | random(_fudge);
map.c | 139 | recalc_coords();
map.c | 148 | query_region_ob();
map.c | 152 | query_max_range()/TERRAIN_MAP_ONE_MILE);
map.c | 160 | calc_map_feature_desc(direcs, _fudge) });
map.c | 167 | notify_fail("You cannot find " + find + " on your map.\n");
map.c | 169 | notify_fail("You cannot find anything on your map.\n");
map.c | 172 | query_multiple_short(res) + "\n");
map.c | 173 | this_player()->add_succeeded_mess(this_object(), "");
map.c | 191 | do_consult("") :));
map.c | 194 | do_consult($4[0]) :));
map.c | 197 | do_add($4[0]) :));
map.c | 214 | int_query_static_auto_load();
map.c | 220 | init_static_arg(args["::"]);
race.c | 151 | load_object(tmp);
race.c | 155 | catch(_guild_obs[tmp] = load_object(tmp));
race.c | 165 | undefinedp(_races[race]);
race.c | 188 | previous_object();
race.c | 189 | set_no_check(1);
race.c | 190 | set_race_ob(race_ob);
race.c | 192 | start_player(ob);
race.c | 194 | set_level(ob, lvl);
race.c | 195 | set_guild_ob(guild_ob);
race.c | 197 | start_player(ob);
race.c | 199 | set_level(ob, lvl, guild);
race.c | 200 | race_guild_commands();
race.c | 225 | copy(_races);
race.c | 259 | copy(_guilds);
race.c | 285 | find_object(race_ob);
race.c | 290 | player_heart_beat( race, previous_object() );
race.c | 296 | find_object(guild_ob);
race.c | 303 | player_heart_beat(guild, previous_object());
mineral.c | 9 | check_tool( object *tools );
mineral.c | 17 | create();
mineral.c | 21 | this_player()->add_command( "chip", this_object(), "<direct:object> 'with' <indirect:object>" );
mineral.c | 22 | this_player()->add_command( "chip", this_object(), "<direct:object> 'using' <indirect:object>" );
mineral.c | 23 | this_player()->add_command( "smash", this_object(), "<direct:object> 'with' <indirect:object>" );
mineral.c | 24 | this_player()->add_command( "smash", this_object(), "<direct:object> 'using' <indirect:object>" );
mineral.c | 30 | query_material_adjective( mineral );
mineral.c | 31 | query_material_ansi_colour( mineral );
mineral.c | 32 | set_weight( number );
mineral.c | 51 | allocate( 10 );
mineral.c | 55 | set_name( noun );
mineral.c | 56 | add_plural( noun +"s" );
mineral.c | 58 | set_name( args[0] );
mineral.c | 60 | add_plural( args[0] +"s" );
mineral.c | 62 | add_plural( args[3] );
mineral.c | 65 | set_short( colour_code + material_adjective +" "+ noun +"%^RESET%^" );
mineral.c | 69 | set_short( args[1] );
mineral.c | 71 | set_main_plural( args[1] +"s" );
mineral.c | 73 | set_main_plural( args[4] );
mineral.c | 76 | set_long( "This is a "+ adjective +" lump of $mineral$.\n" );
mineral.c | 78 | set_long( args[2] );
mineral.c | 79 | add_adjective( ({ adjective }) + explode( material_adjective, " " ) );
mineral.c | 84 | sscanf( ::long( str, dark ), "%s$mineral$%s", bit1, bit2 );
mineral.c | 92 | identify_material( mineral, this_player(), 0 );
mineral.c | 93 | query_adjectives() + ({ ret });
mineral.c | 98 | identify_material( mineral, this_player(), 0 );
mineral.c | 99 | parse_command_adjectiv_id_list() + ({ ret });
mineral.c | 114 | return ( query_weight() * (int)(PRICE_INDEX)->query_price( mineral, word ) );
mineral.c | 123 | this_player(), 0 ) +" is already a chip.\n" );
mineral.c | 126 | set_weight( query_weight() - 1 );
mineral.c | 127 | clone_object( MINERAL );
mineral.c | 128 | make_mineral( mineral, 1 );
mineral.c | 129 | move( environment() );
mineral.c | 130 | this_player()->add_succeeded( tools[0] );
mineral.c | 139 | this_player()->query_max_weight();
mineral.c | 141 | query_weight();
mineral.c | 143 | clone_object( MINERAL );
mineral.c | 144 | make_mineral( mineral, query_weight() - largest );
mineral.c | 145 | move( environment() );
mineral.c | 147 | hit_weapon( largest, "blunt" );
mineral.c | 148 | random( 4 );
mineral.c | 154 | clone_object( MINERAL );
mineral.c | 155 | make_mineral( mineral, size );
mineral.c | 156 | move( environment() );
mineral.c | 160 | this_player()->add_succeeded( tools[0] );
mineral.c | 161 | move( "/room/rubbish" );
mineral.c | 168 | if ( sizeof( tools ) >
mineral.c | 169 | write( "You only need to use one tool at a time.\n" );
mineral.c | 173 | write( "You need to use a tool of some sort.\n" );
mineral.c | 176 | this_player()->query_holding();
mineral.c | 178 | write( "You need to use a tool that you are holding.\n" );
mineral.c | 181 | query_name();
mineral.c | 183 | write( "You need to use a tool appropriate to the job.\n" );
mineral.c | 204 | init_static_arg( map["::"] );
mineral.c | 211 | int_query_static_auto_load();
mineral.c | 212 | return ([ ]);
smart_log.c | 17 | catch(db_fd = db_connect("localhost", "errors", CONFIG_DB_USER));
smart_log.c | 32 | seteuid("Root");
smart_log.c | 35 | master()->query_assigned_to_directory(file);
smart_log.c | 37 | explode(file, "/") - ({ "" });
smart_log.c | 38 | implode(j[0..<2], "/");
smart_log.c | 40 | implode(j, "/");
smart_log.c | 41 | sscanf(full_type, "%s %s", category, full_type);
smart_log.c | 46 | time();
smart_log.c | 47 | if (sizeof(person) >
smart_log.c | 54 | db_escape(person[0]));
smart_log.c | 61 | db_escape(text), (trace ? db_escape(trace) : ""));
smart_log.c | 64 | tell_creator("pinkfish", "%O %O\n", $1, $2) :));
smart_log.c | 67 | sizeof(person) >
smart_log.c | 72 | catch(db_exec(db_fd, query));
smart_log.c | 74 | explode( file, "/" );
smart_log.c | 75 | implode( j[ 0 .. <2 ], "/" );
smart_log.c | 76 | sizeof(person);
smart_log.c | 77 | read_file("/w/"+person[i]+"/"+PLAYER_ERROR_LOG);
smart_log.c | 81 | explode(temp1, "\n");
smart_log.c | 89 | master()->do_log(person[i], temp1);
smart_log.c | 94 | catch(db_close(db_fd));
smart_log.c | 95 | destruct(this_object());
smart_log.c | 98 | clean_up() { dest_me();
smart_log.c | 100 | reset() { dest_me();
lightable.c | 24 | set_lit(int);
lightable.c | 29 | create();
lightable.c | 30 | add_extra_look( this_object() );
lightable.c | 37 | this_player()->add_command( "light", this_object() );
lightable.c | 38 | this_player()->add_command( "dowse", this_object() );
lightable.c | 39 | this_player()->add_command( "extinguish", this_object() );
lightable.c | 47 | short( dark );
lightable.c | 49 | short( dark );
lightable.c | 60 | set_lit( 0 );
lightable.c | 62 | remove_burner( this_object() );
lightable.c | 66 | environment();
lightable.c | 68 | tell_object( env, the_short() +" goes out.\n" );
lightable.c | 70 | the_short() +"'s "+ short() +" goes out.\n", env );
lightable.c | 72 | tell_room( env, the_short() +" goes out.\n" );
lightable.c | 90 | cmd( ({ this_object() }) );
lightable.c | 108 | remove_burner( this_object() );
lightable.c | 109 | remove_adjective( "lit" );
lightable.c | 110 | set_light( 0 );
lightable.c | 119 | call_out( (: delayed_light :), 2 );
lightable.c | 120 | add_burner( this_object() );
lightable.c | 121 | add_adjective( "lit" );
lightable.c | 122 | set_light( brightness );
lightable.c | 136 | tell_object( this_player(), "You extinguish "+ the_short() +".\n" );
lightable.c | 138 | the_short() +".\n", this_player() );
lightable.c | 140 | set_holder( ob, pos );
lightable.c | 155 | notify_fail( the_short() +" is already lit.\n" );
lightable.c | 157 | notify_fail( the_short() +" "+ empty_mess +"\n" );
lightable.c | 159 | notify_fail( "You cannot light "+ the_short() +".\n" );
lightable.c | 160 | this_player()->add_succeeded_mess( this_object(), "$N $V $D.\n", ({ }) );
lightable.c | 169 | notify_fail( the_short() +" is not lit.\n" );
lightable.c | 171 | notify_fail( "You cannot extinguish "+ the_short() +".\n" );
lightable.c | 172 | this_player()->add_succeeded_mess( this_object(), "$N $V $D.\n", ({ }) );
lightable.c | 180 | do_dowse();
lightable.c | 258 | query_fuel_messages();
lightable.c | 259 | sizeof( messages );
lightable.c | 370 | init_dynamic_arg(arg["::"], bing);
lightable.c | 372 | set_lit(arg["lit"]);
lightable.c | 375 | add_burner( this_object() );
lightable.c | 387 | out_of_fuel();
lightable.c | 394 | return (int)( ::query_value() * fuel / max_fuel );
lightable.c | 407 | load_object( dest );
lightable.c | 418 | set_lit( 0 );
lightable.c | 421 | move( dest, messin, messout );
learning.c | 35 | lesson_response(string, object, int, string);
learning.c | 142 | query_skill(skill);
learning.c | 153 | query_skill(skill);
learning.c | 225 | query_multiple_short(needed) );
learning.c | 228 | query_multiple_short(needed) + " to learn today.\n");
learning.c | 233 | call_out("lesson_step", 1, name, player, 0);
learning.c | 241 | query_lessons() { return keys(_lessons);
learning.c | 251 | tell_creator( "belle", "Current lessonstep is %O\n", current );
learning.c | 255 | tell_creator( "belle", "command %s\n params %s\n", current->responses[0], current->params[0] );
learning.c | 256 | tell_creator( "belle", "Sizeof current responses is %d", sizeof(current->responses) );
learning.c | 258 | sizeof(current->responses);
learning.c | 259 | if(current->params && sizeof(current->params) >
learning.c | 261 | tell_creator( "belle", "Str is %s\n", str );
learning.c | 266 | this_object(), str );
learning.c | 273 | this_object(), str );
learning.c | 280 | queue_command(str);
learning.c | 282 | tell_object(student, str);
learning.c | 295 | tell_creator( "belle", "Args is %O\nSizeof Current-params is %d\n", args[0], sizeof(current->params) );
learning.c | 304 | tell_creator( "belle", "TM Check skill: %s diff: %d\n", current->skill, current->difficulty );
learning.c | 309 | tell_object(student, "%^YELLOW%^"+current->award_mess+"%^RESET%^\n");
learning.c | 313 | tell_object( student, current->succeed_mess + "\n");
learning.c | 316 | remove_object(this_object(), 1);
learning.c | 319 | sizeof(_lessons[name]->plan)-1) );
learning.c | 322 | tell_creator("belle", "Lesson is on its last step: %d\n", lessonstep );
learning.c | 323 | call_out( "lesson_end", 1, name, student );
learning.c | 326 | call_out("lesson_step", 1, name, student, ++lessonstep);
learning.c | 332 | tell_object(student, current->fail_mess + "\n" );
learning.c | 345 | queue_command(str);
learning.c | 347 | tell_object(student, str);
book.c | 50 | do_open(int page);
book.c | 51 | do_tear(int number);
book.c | 52 | do_turn(int number);
book.c | 53 | do_close();
book.c | 54 | create_default_page_object();
book.c | 59 | load_object(_default_page_object);
book.c | 60 | find_object(_default_page_object);
book.c | 61 | create();
book.c | 62 | add_help_file("book");
book.c | 77 | load_object(_default_page_object);
book.c | 78 | find_object(_default_page_object);
book.c | 81 | sizeof(filter(_pages, (: objectp($1) :))) * _def_p_obj->query_weight();
book.c | 90 | add_command("open", "<direct:object>", (: do_open(1) :));
book.c | 92 | do_open($4[1]) :));
book.c | 93 | add_command("tear", "page from <direct:object>", (: do_tear(1) :));
book.c | 94 | add_command("tear", "[all] pages from <direct:object>", (: do_tear(0) :));
book.c | 96 | do_tear($4[0]) :));
book.c | 97 | add_command("rip", "page from <direct:object>", (: do_tear(1) :));
book.c | 99 | do_tear($4[0]) :));
book.c | 100 | add_command("rip", "[all] pages from <direct:object>", (: do_tear(0) :));
book.c | 101 | add_command("turn", "[a|1] page of <direct:object>", (: do_turn(1) :));
book.c | 103 | do_turn($4[0]) :));
book.c | 105 | do_open($4[1]) :) );
book.c | 107 | do_open($4[0]) :) );
book.c | 108 | add_command("close", "<direct:object>", (: do_close() :));
book.c | 115 | adjust_weight( number );
book.c | 129 | return (object)ob->query_property("my book") == this_object();
book.c | 149 | query_property("my book") != this_object();
book.c | 166 | sizeof(_pages);
book.c | 174 | allocate(no-siz);
book.c | 204 | add_alias("page");
book.c | 205 | add_plural("pages");
book.c | 209 | sizeof(_pages);
book.c | 215 | remove_alias("page");
book.c | 216 | remove_plural("pages");
book.c | 286 | this_object();
book.c | 288 | sizeof(_pages);
book.c | 291 | load_object(_default_page_object);
book.c | 292 | find_object(_default_page_object);
book.c | 310 | this_object();
book.c | 348 | load_object(_default_page_object);
book.c | 349 | find_object(_default_page_object);
book.c | 364 | this_object();
book.c | 384 | clone_object(_default_page_object);
book.c | 385 | add_alias("page");
book.c | 386 | add_plural("pages");
book.c | 388 | set_read_mess(_pages[_open_page-1]);
book.c | 415 | move("/room/rubbish");
book.c | 432 | query_read_mess();
book.c | 433 | move("/room/rubbish");
book.c | 456 | short(flags);
book.c | 459 | short(flags);
book.c | 461 | short(flags);
book.c | 471 | parse_command_adjectiv_id_list() + ({ "open" });
book.c | 473 | parse_command_adjectiv_id_list() + ({ "closed" });
book.c | 501 | long(str, dark);
book.c | 520 | write("Oddly enough, the first page is page 1.\n");
book.c | 527 | the_short() + ".\n");
book.c | 528 | sizeof(_pages);
book.c | 531 | add_failed_mess("The $D is already open at page " + page + ".\n");
book.c | 534 | add_failed_mess("The page " +  page + " in $D is torn out.\n");
book.c | 538 | call_out((: _ignore_open_page = 0 :), 4);
book.c | 539 | set_open_page(page);
book.c | 540 | add_succeeded_mess("$N $V $D to page " + page + ".\n", ({ }));
book.c | 552 | query_open_page();
book.c | 554 | set_open_page(0);
book.c | 555 | add_succeeded_mess("$N close$s $D.\n");
book.c | 558 | add_succeeded_mess("$N turn$s $D to page " + number + ".\n");
book.c | 562 | set_open_page(tmp + number);
